"Date","S72_AMMONIA_N_Ld_mg","S72_S_FLOW_cfd"
"2009-06-17",11995364.177171,272621.913117523
"2009-08-26",27735652.6114607,322507.588505357
"2009-12-23",27854262.5939424,154745.90329968
"2010-03-17",125791464.614105,346532.960369434
"2010-04-21",19357550.3794055,76210.828265376
"2010-07-14",17445429.2612416,166146.945345158
"2010-08-04",37918495.7609553,291680.736622733
"2010-08-18",21898074.4266211,128812.202509536
"2010-09-29",39829173.3995469,201157.441411853
"2011-07-20",135340840.423166,391158.498332851
"2011-08-24",15932711.6010014,212436.154680019
"2011-09-07",74859095.2760785,299436.381104314
"2011-10-19",121342978.627153,1250958.54254797
"2011-11-02",374016909.288697,561586.95088393
"2011-11-16",50505344.0421854,132212.94251881
"2011-12-21",4957838.54992259,95343.0490369728
"2012-01-18",6887672.87504126,120836.366228794
"2012-08-08",33351962.5038983,145008.532625645
"2012-08-22",20878586.3965028,1159921.46647238
"2012-09-05",34197939.3962772,1221354.97843847
"2012-09-20",103617147.342557,745447.103183866
"2012-10-03",203511976.786043,776763.270175738
"2012-12-19",25730879.6773608,155944.725317338
"2013-01-09",31878414.5181534,226088.046228038
"2013-05-08",52332.2509340736,562.7123756352
"2013-06-05",20438349.5927126,128543.07919945
"2013-06-19",21226783.0282437,104052.857981587
"2013-07-10",42556273.2979188,269343.501885562
"2013-08-07",485104552.73292,1617015.1757764
"2013-09-04",61127592.1597846,272891.03642761
"2013-09-18",144626377.525322,881868.155642208
"2013-10-07",20694750.7099584,95367.5147924352
"2014-03-03",32294.797210368,366.986331936
"2014-05-05",2979562.02898839,198637.468599226
"2014-07-07",50089842.1171673,435563.844497107
"2014-08-18",63383041.2243522,296182.435627814
"2014-10-06",17385316.9000706,118267.461905242
"2014-12-01",30056180.5855584,154134.25941312
"2014-12-15",19932642.4273047,163382.314977907
"2015-05-04",17737770.5732618,180997.658910835
"2015-08-31",13413644.0213264,188924.563680653
"2015-09-28",39891316.4184213,171945.329389747
"2015-11-23",126822109.028713,346508.494613971
"2015-12-07",63561836.9652716,237171.033452506
"2016-01-04",7421809.24829637,114181.680743021
"2016-01-20",28057206.0355029,143883.107874374
"2016-02-01",126124027.628105,712565.1278424
"2016-02-15",52096352.1199052,215274.182313658
"2016-02-29",50616222.8459409,308635.505158176
"2016-03-28",33737444.9469639,379072.415134426
"2016-05-23",54468013.5229193,289723.476185741
"2016-06-06",56289733.6746496,343230.08338201
"2016-07-06",32773347.3872126,107453.597990861
"2016-08-01",47607913.5542842,216399.607064928
"2016-09-26",76034430.1684921,603447.858480096
"2017-04-10",1688.1371269056,24.4657554624
"2017-06-19",48544756.2624503,282236.955014246
"2017-07-05",3923426.40897231,41738.5788188544
"2017-08-14",165542836.911281,320819.451378451
"2017-08-28",40863291.9514316,73495.1294090496
"2017-09-13",609237434.852718,2648858.41240312
"2017-09-25",63453796.1891495,417459.185454931
"2017-10-09",273563159.661673,589575.775132915
"2017-10-23",78396965.8447187,273160.159737696
"2017-11-06",51402747.9525462,282432.681057946
"2018-01-29",20551.234588416,293.5890655488
"2018-04-23",5557053.8327077,142488.559813018
"2018-05-07",6905214.82170778,191811.522825216
"2018-06-18",6589851.23379745,131797.024675949
"2018-07-02",16614425.4112057,104493.24157991
"2019-02-11",871372.346548838,7780.1102370432
"2020-06-01",35861096.9868556,369702.030792326
"2020-06-15",50741976.8290176,149241.10832064
"2020-07-13",48188730.5889615,235066.978482739
"2020-07-27",221035720.93052,440310.201056813
"2020-08-10",67051045.1462971,191028.618650419
"2020-08-24",129251362.820086,272108.132252813
"2020-09-08",369244031.85007,870858.565684128
"2020-09-21",101389515.84195,293882.654614349
"2020-10-05",450013026.084136,1351390.46872113
"2020-10-19",182880054.136112,749508.418590624
"2020-11-02",42185861.7602181,207812.126897626
"2020-11-16",43658528.9787663,249477.308450093
"2020-11-30",27797012.7261604,128689.873732224
"2020-12-28",15468473.8911024,123747.791128819
"2021-01-11",20194279.2162196,171137.959459488
"2021-07-12",74666158.3285019,350545.344265267
"2021-07-26",163816973.589452,827358.452471981
"2021-08-09",326331586.084131,1087771.95361377
"2021-08-23",213390270.211542,997150.795381037
"2021-09-07",6907857.12329773,100113.871352141
"2021-09-20",113909425.816235,889917.389189338
"2021-10-04",91946517.1376387,696564.52376999
"2021-10-18",102094912.503442,699280.222626317
"2021-11-01",9868017.80820441,57372.196559328
"2021-11-15",21380256.7122594,309858.792931296
"2022-01-10",38484706.7396215,146329.683420614
"2022-06-13",77734164.0634869,350153.892177869
"2022-06-27",6797320.84011859,194209.166860531
"2022-07-11",36061838.5104247,159565.657125773
"2022-08-22",838196.782141824,69849.731845152
"2022-09-19",217180651.84231,456261.873618298
"2022-10-03",355096561.959405,778720.53061273
"2022-10-17",120336506.378941,499321.603232122
"2022-10-31",14627341.2183051,53580.004462656
"2022-11-14",147634197.50187,636354.299577024
"2022-11-28",209135724.268141,550357.169126688
"2022-12-12",101509202.317672,342936.494316461
"2022-12-27",92916241.8211464,553072.867983014
"2023-01-09",42458557.0706019,208130.181718637
"2023-01-23",15696739.3895666,141412.066572672
"2023-02-20",1363916.93551788,8856.6034773888
"2023-04-17",2170014.64649303,271251.830811629
"2023-05-01",18369574.2423229,353261.043121594
