"","date","S84_AMMONIA-N_mg/L","days"
"232",1987-09-29,NA,5294
"233",1987-10-28,0.06,5324
"234",1987-11-10,0.24,5337
"235",1987-11-24,0.11,5351
"236",1987-12-08,0.08,5365
"237",1988-01-19,0.02,5407
"238",1988-02-16,0.04,5435
"239",1988-03-01,0.05,5449
"240",1988-04-12,NA,5490
"241",1988-05-10,NA,5518
"242",1988-06-21,NA,5560
"243",1988-07-19,NA,5588
"244",1988-08-02,NA,5602
"245",1988-09-13,NA,5644
"246",1988-10-11,NA,5672
"247",1988-11-22,NA,5715
"248",1988-12-20,0.05,5743
"249",1989-01-31,NA,5785
"250",1989-02-28,0.01,5813
"251",1989-03-28,0.03,5841
"252",1989-04-26,0.02,5869
"253",1989-05-10,NA,5883
"254",1989-06-21,0.05,5925
"255",1989-07-19,NA,5953
"256",1989-08-29,0.03,5994
"257",1989-09-27,0.19,6023
"258",1989-10-11,0.05,6037
"259",1989-11-20,0.05,6078
"260",1989-12-18,0.02,6106
"261",1990-01-02,0.12,6121
"262",1990-01-04,0.07,6123
"263",1990-01-09,0.02,6128
"264",1990-01-17,0.06,6136
"265",1990-01-23,0.1,6142
"266",1990-01-30,0.1,6149
"267",1990-02-06,0.04,6156
"268",1990-02-13,0.01,6163
"269",1990-02-21,0.01,6171
"270",1990-02-28,0.055,6178
"271",1990-03-07,0.06,6185
"272",1990-03-13,0.04,6191
"273",1990-03-20,0.05,6198
"274",1990-03-27,0.02,6205
"275",1990-04-03,NA,6211
"276",1990-04-10,0.02,6218
"277",1990-04-17,NA,6225
"278",1990-04-23,0.08,6231
"279",1990-04-24,0.05,6232
"280",1990-04-30,0.03,6238
"281",1990-05-07,0.02,6245
"282",1990-05-14,0.02,6252
"283",1990-05-21,0.03,6259
"284",1990-05-23,0.06,6261
"285",1990-05-28,0.15,6266
"286",1990-05-29,0.01,6267
"287",1990-06-04,0.01,6273
"288",1990-06-05,NA,6274
"289",1990-06-12,NA,6281
"290",1990-06-18,0.01,6287
"291",1990-06-25,NA,6294
"292",1990-07-02,0.12,6301
"293",1990-07-03,0.02,6302
"294",1990-07-09,NA,6308
"295",1990-07-16,0.05,6315
"296",1990-07-23,NA,6322
"297",1990-07-30,NA,6329
"298",1990-08-06,0.09,6336
"299",1990-08-13,0.16,6343
"300",1990-08-20,NA,6350
"301",1990-08-27,NA,6357
"302",1990-08-29,NA,6359
"303",1990-09-04,0.31,6365
"304",1990-09-17,0.23,6378
"305",1990-09-24,0.03,6385
"306",1990-09-26,0.04,6387
"307",1990-10-01,0.04,6392
"308",1990-10-09,0.1,6400
"309",1990-10-16,0.06,6407
"310",1990-10-22,0.07,6413
"311",1990-10-24,0.07,6415
"312",1990-10-31,0.18,6423
"313",1990-11-06,0.08,6429
"314",1990-11-13,NA,6436
"315",1990-11-19,NA,6442
"316",1990-11-20,0.02,6443
"317",1990-11-26,NA,6449
"318",1990-12-03,0.03,6456
"319",1990-12-10,0.05,6463
"320",1990-12-18,0.03,6471
"321",1990-12-19,0.03,6472
"322",1990-12-26,0.05,6479
"323",1990-12-31,NA,6484
"324",1991-01-07,0.01,6491
"325",1991-01-14,0.03,6498
"326",1991-01-22,0.06,6506
"327",1991-01-28,0.04,6512
"328",1991-01-30,NA,6514
"329",1991-02-04,0.05,6519
"330",1991-02-11,0.06,6526
"331",1991-02-19,0.06,6534
"332",1991-02-25,0.02,6540
"333",1991-02-27,0.02,6542
"334",1991-03-04,NA,6547
"335",1991-03-11,0.02,6554
"336",1991-03-18,NA,6561
"337",1991-03-25,0.2,6568
"338",1991-04-08,0.17,6581
"339",1991-04-15,0.12,6588
"340",1991-04-22,NA,6595
"341",1991-04-23,0.05,6596
"342",1991-04-29,0.05,6602
"343",1991-05-06,NA,6609
"344",1991-05-13,NA,6616
"345",1991-05-22,0.02,6625
"346",1991-05-23,0.06,6626
"347",1991-06-04,0.04,6638
"348",1991-06-06,0.02,6640
"349",1991-06-10,0.05,6644
"350",1991-06-17,0.05,6651
"351",1991-06-24,0.05,6658
"352",1991-07-01,NA,6665
"353",1991-07-08,0.04,6672
"354",1991-07-15,0.05,6679
"355",1991-07-22,0.09,6686
"356",1991-07-29,NA,6693
"357",1991-08-05,0.1,6700
"358",1991-08-12,0.08,6707
"359",1991-08-13,0.02,6708
"360",1991-08-19,0.07,6714
"361",1991-08-26,0.07,6721
"362",1991-08-28,0.19,6723
"363",1991-09-03,0.24,6729
"364",1991-09-09,0.25,6735
"365",1991-09-16,0.14,6742
"366",1991-09-23,0.23,6749
"367",1991-09-25,0.11,6751
"368",1991-09-30,0.15,6756
"369",1991-10-07,0.13,6763
"370",1991-10-14,0.14,6770
"371",1991-10-21,0.09,6777
"372",1991-10-23,0.12,6779
"373",1991-10-28,0.08,6785
"374",1991-11-04,0.05,6792
"375",1991-11-13,NA,6801
"376",1991-11-18,NA,6806
"377",1991-11-20,NA,6808
"378",1991-11-25,NA,6813
"379",1991-12-02,NA,6820
"380",1991-12-09,NA,6827
"381",1991-12-16,NA,6834
"382",1991-12-23,NA,6841
"383",1991-12-30,NA,6848
"384",1991-12-31,NA,6849
"385",1992-01-06,NA,6855
"386",1992-01-13,NA,6862
"387",1992-01-21,NA,6870
"388",1992-01-27,NA,6876
"389",1992-01-29,NA,6878
"390",1992-02-03,NA,6883
"391",1992-02-10,NA,6890
"392",1992-02-19,NA,6899
"393",1992-02-24,NA,6904
"394",1992-02-26,NA,6906
"395",1992-03-02,NA,6911
"396",1992-03-09,NA,6918
"397",1992-03-16,NA,6925
"398",1992-03-23,NA,6932
"399",1992-03-24,NA,6933
"400",1992-03-30,NA,6939
"401",1992-04-06,NA,6945
"402",1992-04-13,NA,6952
"403",1992-04-20,NA,6959
"404",1992-04-21,NA,6960
"405",1992-04-27,NA,6966
"406",1992-05-04,NA,6973
"407",1992-05-11,NA,6980
"408",1992-05-18,NA,6987
"409",1992-05-26,NA,6995
"410",1992-06-01,NA,7001
"411",1992-06-08,NA,7008
"412",1992-06-15,NA,7015
"413",1992-06-22,0.02,7022
"414",1992-06-29,0.23,7029
"415",1992-07-01,0.08,7031
"416",1992-07-06,NA,7036
"417",1992-07-13,0.08,7043
"418",1992-07-21,0.2,7051
"419",1992-07-27,0.105,7057
"420",1992-08-03,0.15,7064
"421",1992-08-11,0.18,7072
"422",1992-08-17,0.07,7078
"423",1992-08-25,0.13,7086
"424",1992-08-26,0.09,7087
"425",1992-08-31,0.09,7092
"426",1992-09-08,0.08,7100
"427",1992-09-15,0.06,7107
"428",1992-09-21,0.05,7113
"429",1992-09-22,0.09,7114
"430",1992-09-28,0.08,7120
"431",1992-10-06,0.12,7128
"432",1992-10-13,0.175,7135
"433",1992-10-20,0.08,7142
"434",1992-10-27,0.02,7150
"435",1992-11-03,0.04,7157
"436",1992-11-10,0.166666666666667,7164
"437",1992-11-18,0.105714285714286,7172
"438",1992-11-23,0.01,7177
"439",1992-12-02,0.03,7186
"440",1992-12-03,0.03,7187
"441",1992-12-08,0.136666666666667,7192
"442",1992-12-15,0.02,7199
"443",1992-12-22,NA,7206
"444",1992-12-29,0.108333333333333,7213
"445",1993-01-06,NA,7221
"446",1993-01-13,0.105,7228
"447",1993-01-21,NA,7236
"448",1993-01-27,0.005,7242
"449",1993-02-03,0.11,7249
"450",1993-02-10,NA,7256
"451",1993-02-18,NA,7264
"452",1993-02-23,0.05,7269
"453",1993-02-24,0.136666666666667,7270
"454",1993-03-03,0.05,7277
"455",1993-03-10,NA,7284
"456",1993-03-17,0.06,7291
"457",1993-03-23,0.05,7297
"458",1993-03-25,0.151666666666667,7299
"459",1993-03-30,NA,7304
"460",1993-04-06,0.06,7310
"461",1993-04-13,0.102857142857143,7317
"462",1993-04-20,0.014,7324
"463",1993-04-27,0.0928571428571429,7331
"464",1993-05-04,0.015,7338
"465",1993-05-11,NA,7345
"466",1993-05-18,0.0942857142857143,7352
"467",1993-05-20,NA,7354
"468",1993-05-25,0.105714285714286,7359
"469",1993-06-02,NA,7367
"470",1993-06-08,0.09,7373
"471",1993-06-16,NA,7381
"472",1993-06-22,0.0957142857142857,7387
"473",1993-06-26,0.03,7391
"474",1993-06-29,NA,7394
"475",1993-07-07,NA,7402
"476",1993-07-13,NA,7408
"477",1993-07-20,NA,7415
"478",1993-07-27,NA,7422
"479",1993-08-03,NA,7429
"480",1993-08-10,NA,7436
"481",1993-08-17,0.03,7443
"482",1993-08-24,NA,7450
"483",1993-08-31,0.03,7457
"484",1993-09-08,NA,7465
"485",1993-09-14,0.005,7471
"486",1993-09-21,NA,7478
"487",1993-09-28,NA,7485
"488",1993-10-05,0.03,7492
"489",1993-10-12,0.12,7499
"490",1993-10-19,0.076,7506
"491",1993-10-26,0.21,7513
"492",1993-11-02,0.0875,7521
"493",1993-11-09,0.12,7528
"494",1993-11-16,0.065,7535
"495",1993-11-23,0.025,7542
"496",1993-11-30,0.008,7549
"497",1993-12-07,NA,7556
"498",1993-12-14,0.01,7563
"499",1993-12-21,NA,7570
"500",1993-12-28,0.006,7577
"501",1994-01-04,0.006,7584
"502",1994-01-11,NA,7591
"503",1994-01-19,NA,7599
"504",1994-01-25,NA,7605
"505",1994-02-01,NA,7612
"506",1994-02-08,NA,7619
"507",1994-02-15,NA,7626
"508",1994-02-23,NA,7634
"509",1994-03-01,0.11,7640
"510",1994-03-08,0.185,7647
"511",1994-03-15,NA,7654
"512",1994-03-22,NA,7661
"513",1994-03-29,0.02,7668
"514",1994-04-05,0.0432,7674
"515",1994-04-12,0.0896666666666667,7681
"516",1994-04-19,0.018,7688
"517",1994-04-26,0.055,7695
"518",1994-05-03,NA,7702
"519",1994-05-10,0.00275,7709
"520",1994-05-17,NA,7716
"521",1994-05-24,NA,7723
"522",1994-06-01,NA,7731
"523",1994-06-07,NA,7737
"524",1994-06-14,0.002,7744
"525",1994-06-21,0.105,7751
"526",1994-06-28,0.04,7758
"527",1994-07-05,0.06125,7765
"528",1994-07-12,0.0852,7772
"529",1994-07-19,0.096,7779
"530",1994-07-20,0.0735,7780
"531",1994-07-26,0.0254,7786
"532",1994-08-02,0.045,7793
"533",1994-08-03,0.031,7794
"534",1994-08-10,NA,7801
"535",1994-08-16,NA,7807
"536",1994-08-17,0.0102,7808
"537",1994-08-24,0.0075,7815
"538",1994-08-29,0.072,7820
"539",1994-08-30,0.042,7821
"540",1994-09-07,0.069,7829
"541",1994-09-12,0.089,7834
"542",1994-09-13,0.0195,7835
"543",1994-09-21,0.04675,7843
"544",1994-09-26,0.07,7848
"545",1994-09-28,0.04,7850
"546",1994-10-05,0.0305,7857
"547",1994-10-10,0.026,7862
"548",1994-10-11,0.00125,7863
"549",1994-10-19,0.0136,7871
"550",1994-10-25,NA,7877
"551",1994-11-01,0.01975,7885
"552",1994-11-09,NA,7893
"553",1994-11-22,NA,7906
"554",1994-11-30,0.03175,7914
"555",1994-12-05,0.016,7919
"556",1994-12-06,0.00325,7920
"557",1994-12-13,NA,7927
"558",1994-12-21,NA,7935
"559",1994-12-28,NA,7942
"560",1995-01-04,0.0184,7949
"561",1995-01-10,0.023,7955
"562",1995-01-18,NA,7963
"563",1995-01-19,NA,7964
"564",1995-01-25,NA,7970
"565",1995-01-30,0.00775,7975
"566",1995-02-01,NA,7977
"567",1995-02-15,NA,7991
"568",1995-02-22,0.00625,7998
"569",1995-02-27,0.011,8003
"570",1995-03-01,0.068,8005
"571",1995-03-09,0.01375,8013
"572",1995-03-15,0.017,8019
"573",1995-03-22,0.0404,8026
"574",1995-03-27,0.0455,8031
"575",1995-03-29,NA,8033
"576",1995-04-05,0.058,8039
"577",1995-04-10,0.015,8044
"578",1995-04-24,NA,8058
"579",1995-05-08,NA,8072
"580",1995-05-22,0.02025,8086
"581",1995-06-05,0.035,8100
"582",1995-06-19,0.0105,8114
"583",1995-07-05,0.0015,8130
"584",1995-07-17,NA,8142
"585",1995-08-03,NA,8159
"586",1995-08-14,0.00925,8170
"587",1995-08-30,0.033,8186
"588",1995-09-11,0.01025,8198
"589",1995-09-26,0.014,8213
"590",1995-10-09,0.142,8226
"591",1995-10-25,0.091,8242
"592",1995-11-06,0.124,8255
"593",1995-11-20,0.095,8269
"594",1995-12-04,0.024,8283
"595",1995-12-19,0.056,8298
"596",1996-01-02,0.04725,8312
"597",1996-01-16,0.098,8326
"598",1996-01-29,0.03125,8339
"599",1996-02-12,0.052,8353
"600",1996-02-26,0.0505,8367
"601",1996-03-11,0.043,8381
"602",1996-03-25,0.24275,8395
"603",1996-04-08,0.0415,8408
"604",1996-04-22,0.06275,8422
"605",1996-05-06,0.081,8436
"606",1996-05-20,0.01075,8450
"607",1996-06-03,0.026,8464
"608",1996-06-18,0.0325,8479
"609",1996-07-01,NA,8492
"610",1996-07-15,NA,8506
"611",1996-07-30,0.012,8521
"612",1996-08-13,NA,8535
"613",1996-08-26,0.0374,8548
"614",1996-09-09,0.091,8562
"615",1996-09-23,NA,8576
"616",1996-10-07,0.026,8590
"617",1996-10-21,0.03,8604
"618",1996-11-04,0.034,8619
"619",1996-11-18,0.0242,8633
"620",1996-12-02,0.009,8647
"621",1996-12-16,0.029,8661
"622",1996-12-30,0.034,8675
"623",1997-01-13,0.022,8689
"624",1997-01-27,0.031,8703
"625",1997-02-10,0.009,8717
"626",1997-02-24,NA,8731
"627",1997-03-10,0.015,8745
"628",1997-03-24,NA,8759
"629",1997-04-07,0.058,8772
"630",1997-04-21,0.05,8786
"631",1997-05-05,0.026,8800
"632",1997-05-19,0.0305,8814
"633",1997-06-02,0.043,8828
"634",1997-06-16,NA,8842
"635",1997-06-30,NA,8856
"636",1997-07-14,0.0345,8870
"637",1997-07-28,0.01,8884
"638",1997-08-11,0.01,8898
"639",1997-08-28,0.08,8915
"640",1997-09-08,NA,8926
"641",1997-09-22,0.076,8940
"642",1997-10-06,0.0055,8954
"643",1997-10-20,0.168,8968
"644",1997-11-03,0.113,8983
"645",1997-11-17,NA,8997
"646",1997-12-01,NA,9011
"647",1997-12-22,0.0935,9032
"648",1998-01-05,NA,9046
"649",1998-01-20,0.068,9061
"650",1998-02-02,0.109,9074
"651",1998-02-18,0.0484,9090
"652",1998-03-02,0.071,9102
"653",1998-03-16,0.014,9116
"654",1998-04-06,0.036,9136
"655",1998-04-21,NA,9151
"656",1998-05-05,NA,9165
"657",1998-05-18,0.213,9178
"658",1998-06-01,NA,9192
"659",1998-06-15,NA,9206
"660",1998-06-29,NA,9220
"661",1998-07-13,NA,9234
"662",1998-07-27,NA,9248
"663",1998-08-10,NA,9262
"664",1998-08-24,NA,9276
"665",1998-09-08,0.2225,9291
"666",1998-09-21,0.01,9304
"667",1998-10-05,0.1156,9318
"668",1998-10-19,0.059,9332
"669",1998-11-02,NA,9347
"670",1998-11-16,NA,9361
"671",1998-11-30,0.136,9375
"672",1998-12-14,0.207,9389
"673",1998-12-28,0.082,9403
"674",1999-01-11,0.036,9417
"675",1999-01-25,0.021,9431
"676",1999-02-08,NA,9445
"677",1999-02-22,0.018,9459
"678",1999-03-08,0.0244,9473
"679",1999-03-22,0.023,9487
"680",1999-04-05,0.004,9500
"681",1999-04-19,0.03025,9514
"682",1999-05-03,0.005,9528
"683",1999-05-17,0.0185,9542
"684",1999-06-07,NA,9563
"685",1999-06-21,0.007,9577
"686",1999-07-12,0.054,9598
"687",1999-07-26,0.022,9612
"688",1999-08-09,0.023,9626
"689",1999-08-23,0.034,9640
"690",1999-09-20,NA,9668
"691",1999-10-04,0.273,9682
"692",1999-10-18,0.067,9696
"693",1999-11-01,0.013,9711
"694",1999-11-15,0.01,9725
"695",1999-12-13,0.111,9753
"696",1999-12-27,0.018,9767
"697",2000-01-10,NA,9781
"698",2000-01-24,0.107,9795
"699",2000-02-07,0.067,9809
"700",2000-02-22,0.073,9824
"701",2000-03-06,0.009,9837
"702",2000-03-20,0.393,9851
"703",2000-04-04,0.051,9865
"704",2000-04-17,NA,9878
"705",2000-05-01,0.032,9892
"706",2000-05-15,0.011,9906
"707",2000-06-12,NA,9934
"708",2000-06-26,0.0405,9948
"709",2000-07-10,NA,9962
"710",2000-07-25,NA,9977
"711",2000-08-07,0.061,9990
"712",2000-08-21,0.047,10004
"713",2000-09-05,0.048,10019
"714",2000-09-18,0.0235,10032
"715",2000-10-02,0.267,10046
"716",2000-10-16,0.284,10060
"717",2000-10-30,0.0588,10075
"718",2000-11-13,0.048,10089
"719",2000-12-04,0.031,10110
"720",2000-12-18,0.09,10124
"721",2001-01-08,0.018,10145
"722",2001-01-22,0.061,10159
"723",2001-02-05,0.0044,10173
"724",2001-02-20,0.013,10188
"725",2001-03-05,0.054,10201
"726",2001-03-19,0.097,10215
"727",2001-04-02,0.079,10228
"728",2001-04-16,0.037,10242
"729",2001-04-30,0.066,10256
"730",2001-05-14,NA,10270
"731",2001-06-04,0.018,10291
"732",2001-06-18,NA,10305
"733",2001-07-02,NA,10319
"734",2001-07-16,0.11,10333
"735",2001-07-30,0.458,10347
"736",2001-08-13,0.093,10361
"737",2001-08-27,0.346,10375
"738",2001-09-10,0.508,10389
"739",2001-09-24,0.048,10403
"740",2001-10-08,0.083,10417
"741",2001-10-22,0.126,10431
"742",2001-11-05,0.038,10446
"743",2001-11-19,0.109,10460
"744",2001-12-03,0.0145,10474
"745",2001-12-17,0.02,10488
"746",2002-01-07,0.094,10509
"747",2002-01-22,0.003,10524
"748",2002-02-04,0.018,10537
"749",2002-02-19,0.049,10552
"750",2002-03-04,0.0095,10565
"751",2002-03-18,0.055,10579
"752",2002-04-01,NA,10593
"753",2002-04-15,0.082,10606
"754",2002-04-29,NA,10620
"755",2002-05-13,NA,10634
"756",2002-05-28,NA,10649
"757",2002-06-10,0.017,10662
"758",2002-06-24,0.08,10676
"759",2002-07-08,NA,10690
"760",2002-07-22,NA,10704
"761",2002-08-05,NA,10718
"762",2002-08-19,0.195,10732
"763",2002-09-03,NA,10747
"764",2002-09-16,0.0943333333333333,10760
"765",2002-09-30,0.022,10774
"766",2002-10-14,0.041,10788
"767",2002-10-28,0.041,10803
"768",2002-11-12,NA,10818
"769",2002-11-25,NA,10831
"770",2002-12-09,NA,10845
"771",2002-12-30,0.0675,10866
"772",2003-01-27,0.026,10894
"773",2003-02-10,0.04,10908
"774",2003-02-24,0.107,10922
"775",2003-03-10,0.051,10936
"776",2003-03-24,0.084,10950
"777",2003-04-07,0.107,10963
"778",2003-04-21,NA,10977
"779",2003-05-05,NA,10991
"780",2003-05-19,NA,11005
"781",2003-06-02,0.013,11019
"782",2003-06-16,0.0155,11033
"783",2003-07-08,NA,11055
"784",2003-07-21,0.012,11068
"785",2003-08-04,0.042,11082
"786",2003-08-18,0.013,11096
"787",2003-09-02,0.021,11111
"788",2003-09-15,0.014,11124
"789",2003-10-06,0.077,11145
"790",2003-10-20,0.099,11159
"791",2003-11-03,0.098,11174
"792",2003-11-17,0.085,11188
"793",2003-12-01,0.056,11202
"794",2003-12-15,0.012,11216
"795",2004-01-05,0.158,11237
"796",2004-01-21,0.031,11253
"797",2004-02-02,NA,11265
"798",2004-02-17,0.012,11280
"799",2004-03-01,0.139,11293
"800",2004-03-15,0.021,11307
"801",2004-04-05,NA,11327
"802",2004-04-19,0.032,11341
"803",2004-05-03,NA,11355
"804",2004-06-07,0.016,11390
"805",2004-06-21,NA,11404
"806",2004-07-12,NA,11425
"807",2004-07-26,0.009,11439
"808",2004-08-09,NA,11453
"809",2004-08-23,0.277,11467
"810",2004-09-13,0.0015,11488
"811",2004-10-04,0.028,11509
"812",2004-10-18,0.074,11523
"813",2004-11-01,0.238,11538
"814",2004-11-15,NA,11552
"815",2004-12-06,0.007,11573
"816",2004-12-20,0.058,11587
"817",2005-01-03,0.044,11601
"818",2005-01-18,0.036,11616
"819",2005-01-31,NA,11629
"820",2005-02-14,0.098,11643
"821",2005-02-28,0.083,11657
"822",2005-03-14,NA,11671
"823",2005-04-04,0.04,11691
"824",2005-04-18,0.028,11705
"825",2005-05-02,NA,11719
"826",2005-05-16,0.031,11733
"827",2005-06-13,NA,11761
"828",2005-06-27,0.009,11775
"829",2005-07-11,0.01,11789
"830",2005-07-25,0.028,11803
