"","date","S135_NITRATE+NITRITE-N_mg/L","days"
"70",1980-06-09,NA,2626
"71",1980-06-25,NA,2642
"72",1980-07-08,0.018,2655
"73",1980-07-24,NA,2671
"74",1980-08-04,0.014,2682
"75",1980-08-20,0.019,2698
"76",1980-09-03,0.071,2712
"77",1980-09-17,NA,2726
"78",1980-10-01,0.038,2740
"79",1980-10-14,0.086,2753
"80",1980-10-29,0.011,2769
"81",1980-11-12,0.048,2783
"82",1980-12-02,0.097,2803
"83",1980-12-31,0.135,2832
"84",1981-01-14,0.142,2846
"85",1981-01-27,0.056,2859
"86",1981-02-11,0.145,2874
"87",1981-02-24,0.095,2887
"88",1981-03-11,0.032,2902
"89",1981-03-24,0.006,2915
"90",1981-04-08,0.015,2930
"91",1981-04-21,NA,2943
"92",1981-05-06,NA,2957
"93",1981-05-19,NA,2970
"94",1981-06-02,NA,2984
"95",1981-06-17,NA,2999
"96",1981-06-30,NA,3012
"97",1981-07-16,NA,3028
"98",1981-07-28,0.008,3040
"99",1981-08-12,0.024,3055
"100",1981-08-25,0.031,3068
"101",1981-09-10,0.02,3084
"102",1981-09-23,0.013,3097
"103",1981-10-06,0.007,3110
"104",1981-10-20,NA,3124
"105",1981-11-04,0.012,3140
"106",1981-12-02,0.006,3168
"107",1981-12-29,0.013,3195
"108",1982-02-24,0.004,3252
"109",1982-05-04,NA,3320
"110",1982-07-01,NA,3378
"111",1982-07-12,0.009,3389
"112",1982-07-27,NA,3404
"113",1982-08-09,0.006,3417
"114",1982-08-25,0.009,3433
"115",1982-09-09,0.006,3448
"116",1982-09-21,0.013,3460
"117",1982-10-05,0.092,3474
"118",1982-10-20,0.017,3489
"119",1982-11-01,0.083,3502
"120",1982-11-22,0.155,3523
"121",1982-12-06,0.06,3537
"122",1982-12-22,0.13,3553
"123",1983-01-04,0.077,3566
"124",1983-01-18,0.067,3580
"125",1983-02-01,0.057,3594
"126",1983-02-17,0.238,3610
"127",1983-03-02,0.167,3623
"128",1983-03-15,0.515,3636
"129",1983-03-29,0.399,3650
"130",1983-04-15,0.223,3667
"131",1983-04-26,0.01,3677
"132",1983-05-24,0.015,3705
"133",1983-06-07,0.007,3719
"134",1983-06-21,0.012,3733
"135",1983-07-06,0.011,3748
"136",1983-08-02,0.007,3775
"137",1983-08-16,NA,3789
"138",1983-08-30,0.01,3803
"139",1983-09-27,0.054,3831
"140",1983-10-10,0.021,3844
"141",1983-10-25,0.01,3859
"142",1983-11-08,0.097,3874
"143",1983-11-21,0.284,3887
"144",1983-12-05,0.266,3901
"145",1983-12-20,0.315,3916
"146",1984-01-04,0.27,3931
"147",1984-01-17,0.124,3944
"148",1984-01-31,0.072,3958
"149",1984-02-14,0.022,3972
"150",1984-02-29,0.059,3987
"151",1984-03-13,0.032,4000
"152",1984-03-27,0.134,4014
"153",1984-04-09,0.077,4027
"154",1984-06-04,NA,4082
"155",1984-07-31,0.012,4139
"156",1984-08-27,0.005,4166
"157",1984-09-25,0.006,4195
"158",1984-10-09,0.03,4209
"159",1984-11-06,NA,4238
"160",1984-12-04,0.054,4266
"161",1985-01-03,NA,4296
"162",1985-02-26,NA,4350
"163",1985-03-26,NA,4378
"164",1985-04-23,0.382,4406
"165",1985-05-06,NA,4418
"166",1985-06-19,NA,4462
"167",1985-07-30,0.005,4503
"168",1985-09-24,0.674,4559
"169",1985-10-08,0.004,4573
"170",1985-11-05,0.025,4602
"171",1985-12-03,0.047,4630
"172",1986-01-14,0.097,4672
"173",1986-01-28,0.066,4686
"174",1986-02-12,NA,4701
"175",1986-02-25,NA,4714
"176",1986-03-25,0.011,4742
"177",1986-04-08,0.041,4756
"178",1986-05-06,NA,4783
"179",1986-06-17,0.011,4825
"180",1986-07-15,0.008,4853
"181",1986-07-29,0.011,4867
"182",1986-08-26,0.035,4895
"183",1986-09-09,0.007,4909
"184",1986-10-07,0.044,4937
"185",1986-11-18,0.027,4980
"186",1986-12-18,0.184,5010
"187",1987-01-07,0.29,5030
"188",1987-01-22,0.172,5045
"189",1987-02-03,0.028,5057
"190",1987-03-03,0.059,5085
"191",1987-03-31,0.046,5113
"192",1987-04-28,NA,5140
"193",1987-05-11,NA,5153
"194",1987-06-24,NA,5197
"195",1987-07-08,NA,5211
"196",1987-07-21,0.005,5224
"197",1987-08-04,0.006,5238
"198",1987-10-13,0.046,5308
"199",1987-11-10,0.25,5337
"200",1987-11-24,0.161,5351
"201",1987-12-22,0.097,5379
"202",1988-01-05,0.078,5393
"203",1988-01-19,0.022,5407
"204",1988-02-02,0.011,5421
"205",1988-02-16,0.011,5435
"206",1988-03-01,0.035,5449
"207",1988-03-15,0.012,5463
"208",1988-03-29,0.012,5477
"209",1988-04-12,0.012,5490
"210",1988-04-26,0.016,5504
"211",1988-05-24,0.02,5532
"212",1988-06-21,0.027,5560
"213",1988-07-06,NA,5575
"214",1988-08-02,0.004,5602
"215",1988-08-16,0.023,5616
"216",1988-08-30,0.035,5630
"217",1988-10-11,0.034,5672
"218",1988-11-08,0.1,5701
"219",1988-12-06,0.02,5729
"220",1989-01-31,0.073,5785
"221",1989-02-28,0.024,5813
"222",1989-03-28,0.006,5841
"223",1989-04-26,0.018,5869
"224",1989-05-24,0.014,5897
"225",1989-06-06,0.023,5910
"226",1989-07-19,0.004,5953
"227",1989-08-30,0.011,5995
"228",1989-09-28,0.016,6024
"229",1989-10-24,0.027,6050
"230",1989-11-08,0.024,6066
"231",1989-12-05,0.141,6093
"232",1990-01-02,0.088,6121
"233",1990-02-28,0.115,6178
"234",1990-03-27,NA,6205
"235",1990-04-24,NA,6232
"236",1990-06-20,0.011,6289
"237",1990-07-18,0.006,6317
"238",1990-08-29,0.036,6359
"239",1990-09-26,0.021,6387
"240",1990-10-31,0.015,6423
"241",1990-11-20,0.022,6443
"242",1990-12-19,0.021,6472
"243",1991-01-30,0.004,6514
"244",1991-02-12,NA,6527
"245",1991-03-25,0.01,6568
"246",1991-04-09,0.012,6582
"247",1991-05-22,0.031,6625
"248",1991-06-17,NA,6651
"249",1991-07-29,0.011,6693
"250",1991-08-28,0.011,6723
"251",1991-09-25,0.006,6751
"252",1991-10-08,0.012,6764
"253",1991-11-06,0.233,6794
"254",1991-11-20,1.122,6808
"255",1991-12-31,0.022,6849
"256",1992-01-29,0.179,6878
"257",1992-02-10,0.067,6890
"258",1992-02-27,0.073,6907
"259",1992-03-09,0.069,6918
"260",1992-04-21,0.024,6960
"261",1992-05-04,0.038,6973
"262",1992-05-18,0.033,6987
"263",1992-07-01,0.114,7031
"264",1992-07-13,0.068,7043
"265",1992-08-31,0.016,7092
"266",1992-09-22,NA,7114
"267",1992-10-05,0.015,7127
"268",1992-10-20,0.09,7142
"269",1992-11-30,0.1365,7184
"270",1992-12-14,0.136,7198
"271",1993-01-28,0.134833333333333,7243
"272",1993-02-24,0.0668333333333333,7270
"273",1993-03-25,0.011,7299
"274",1993-04-21,0.014,7325
"275",1993-05-19,0.0738333333333333,7353
"276",1993-06-16,NA,7381
"277",1993-06-26,0.004,7391
"278",1993-08-25,0.01,7451
"279",1993-09-21,0.00275,7478
"280",1993-10-20,0.023,7507
"281",1993-11-18,0.01725,7537
"282",1993-12-15,0.025,7564
"283",1994-01-19,0.01475,7599
"284",1994-02-16,0.03275,7627
"285",1994-03-28,0.005,7667
"286",1994-04-26,0.00575,7695
"287",1994-05-18,0.01025,7717
"288",1994-07-20,0.00875,7780
"289",1994-08-15,0.01675,7806
"290",1994-09-12,0.006,7834
"291",1994-09-28,0.027,7850
"292",1994-10-10,0.028,7862
"293",1994-11-07,0.02,7891
"294",1994-12-05,0.292,7919
"295",1994-12-19,0.375,7933
"296",1995-01-03,0.171,7948
"297",1995-01-31,0.132,7976
"298",1995-02-27,0.028,8003
"299",1995-03-28,NA,8032
"300",1995-04-24,0.056,8058
"301",1995-05-22,0.042,8086
"302",1995-06-19,0.012,8114
"303",1995-07-17,0.016,8142
"304",1995-08-03,0.031,8159
"305",1995-08-14,0.014,8170
"306",1995-08-29,0.19325,8185
"307",1995-09-11,0.017,8198
"308",1995-10-09,0.042,8226
"309",1995-10-24,0.23075,8241
"310",1995-11-06,0.166,8255
"311",1995-12-04,0.256,8283
"312",1996-01-02,0.075,8312
"313",1996-01-29,0.047,8339
"314",1996-02-26,0.018,8367
"315",1996-03-25,NA,8395
"316",1996-04-22,0.029,8422
"317",1996-05-20,0.032,8450
"318",1996-06-18,NA,8479
"319",1996-07-15,0.029,8506
"320",1996-08-14,NA,8536
"321",1996-09-09,NA,8562
"322",1996-10-07,0.031,8590
"323",1996-11-04,0.021,8619
"324",1996-12-02,0.045,8647
"325",1996-12-30,0.006,8675
"326",1997-01-27,0.106,8703
"327",1997-02-24,0.006,8731
"328",1997-03-24,0.012,8759
"329",1997-04-21,0.02,8786
"330",1997-05-19,0.013,8814
"331",1997-06-16,0.022,8842
"332",1997-07-14,0.009,8870
"333",1997-07-28,0.011,8884
"334",1997-08-25,0.007,8912
"335",1997-09-08,0.015,8926
"336",1997-10-20,0.047,8968
"337",1997-11-17,0.137,8997
"338",1997-12-22,0.023,9032
"339",1998-01-20,0.044,9061
"340",1998-02-17,0.011,9089
"341",1998-03-02,0.176,9102
"342",1998-04-20,0.028,9150
"343",1998-05-04,0.011,9164
"344",1998-05-18,0.026,9178
"345",1998-06-15,0.013,9206
"346",1998-07-27,0.004,9248
"347",1998-08-24,0.013,9276
"348",1998-09-21,0.025,9304
"349",1998-10-19,0.02,9332
"350",1998-11-16,0.009,9361
"351",1998-12-14,0.044,9389
"352",1998-12-28,0.025,9403
"353",1999-01-25,0.034,9431
"354",1999-02-22,0.017,9459
"355",1999-03-22,0.025,9487
"356",1999-04-19,0.014,9514
"357",1999-05-17,NA,9542
"358",1999-06-21,0.018,9577
"359",1999-07-26,0.005,9612
"360",1999-08-23,0.017,9640
"361",1999-09-20,0.005,9668
"362",1999-10-18,0.073,9696
"363",1999-11-01,0.086,9711
"364",1999-12-27,0.147,9767
"365",2000-01-24,0.01325,9795
"366",2000-02-22,0.031,9824
"367",2000-03-20,0.005,9851
"368",2000-04-17,0.119,9878
"369",2000-05-15,0.017,9906
"370",2000-06-26,NA,9948
"371",2000-07-24,0.021,9976
"372",2000-08-21,NA,10004
"373",2000-09-18,0.033,10032
"374",2000-10-16,0.023,10060
"375",2000-11-13,0.023,10089
"376",2000-12-18,0.0165,10124
"377",2001-01-22,0.015,10159
"378",2001-02-20,0.00325,10188
"379",2001-03-19,NA,10215
"380",2001-04-16,NA,10242
"381",2001-05-14,NA,10270
"382",2001-06-18,NA,10305
"383",2001-07-16,0.149,10333
"384",2001-08-13,NA,10361
"385",2001-09-10,NA,10389
"386",2001-10-08,NA,10417
"387",2001-11-05,0.014,10446
"388",2001-11-19,0.107,10460
"389",2001-12-03,0.026,10474
"390",2002-01-22,NA,10524
"391",2002-02-19,NA,10552
"392",2002-03-18,0.005,10579
"393",2002-04-15,NA,10606
"394",2002-05-13,NA,10634
"395",2002-06-24,0.016,10676
"396",2002-07-22,0.007,10704
"397",2002-08-19,0.008,10732
"398",2002-09-03,0,10747
"399",2002-09-16,0.014,10760
"400",2002-10-28,0.012,10803
"401",2002-11-25,0.108,10831
"402",2002-12-30,0.147,10866
"403",2003-01-13,0.113,10880
"404",2003-02-24,0.012,10922
"405",2003-03-24,0.011,10950
"406",2003-04-21,NA,10977
"407",2003-05-19,0.008,11005
"408",2003-06-16,0.004,11033
"409",2003-07-21,NA,11068
"410",2003-08-04,NA,11082
"411",2003-08-18,0.007,11096
"412",2003-09-02,NA,11111
"413",2003-09-15,0.016,11124
"414",2003-10-20,0.033,11159
"415",2003-11-17,0.063,11188
"416",2003-12-15,0.159,11216
"417",2004-01-20,0.066,11252
"418",2004-02-02,0.027,11265
"419",2004-02-17,0.006,11280
"420",2004-03-15,0.005,11307
"421",2004-04-19,NA,11341
"422",2004-05-17,0.055,11369
"423",2004-07-26,NA,11439
"424",2004-08-23,0.004,11467
"425",2004-09-13,0.001,11488
"426",2004-10-04,0.014,11509
"427",2004-10-18,0.05,11523
"428",2004-11-01,0.009,11538
"429",2004-11-15,0.048,11552
"430",2004-12-20,0.372,11587
"431",2005-01-18,0.133,11616
"432",2005-02-14,NA,11643
"433",2005-03-14,NA,11671
"434",2005-04-18,0.018,11705
"435",2005-06-13,0.048,11761
"436",2005-06-27,0.008,11775
"437",2005-07-25,0.019,11803
"438",2005-08-22,0.01,11831
"439",2005-09-06,0.018,11846
"440",2005-09-20,0.018,11860
"441",2005-10-17,0.046,11887
"442",2005-11-01,0.209,11903
"443",2005-11-14,0.158,11916
"444",2005-12-19,0.359,11951
"445",2006-01-23,0.008,11986
"446",2006-02-06,0.046,12000
"447",2006-02-21,NA,12015
"448",2006-03-20,0.077,12042
"449",2006-04-17,0.305,12069
"450",2006-05-22,NA,12104
"451",2006-06-19,0.113,12132
"452",2006-07-17,0.019,12160
"453",2006-08-21,0.02,12195
"454",2006-09-25,NA,12230
"455",2006-10-23,0.011,12258
"456",2006-11-27,0.024,12294
"457",2006-12-18,0.063,12315
"458",2007-01-22,0.0125,12350
"459",2007-02-26,0.008,12385
"460",2007-03-26,NA,12412
"461",2007-04-23,NA,12440
"462",2007-05-21,NA,12468
"463",2007-06-18,NA,12496
"464",2007-07-23,NA,12531
"465",2007-08-20,NA,12559
"466",2007-09-24,0.033,12594
"467",2007-10-22,0.002,12622
"468",2007-11-26,NA,12658
"469",2007-12-19,0.017,12681
"470",2008-01-16,0.007,12709
"471",2008-02-20,NA,12744
"472",2008-03-19,NA,12771
"473",2008-04-16,0.006,12799
"474",2008-05-28,0.007,12841
"475",2008-06-25,0.023,12869
"476",2008-07-30,NA,12904
"477",2008-08-28,0.153,12933
"478",2008-09-24,0.005,12960
"479",2008-10-22,NA,12988
"480",2008-11-19,0.038,13017
"481",2008-12-17,0.08,13045
"482",2009-01-21,0.16,13080
"483",2009-02-18,NA,13108
"484",2009-03-25,NA,13142
"485",2009-04-22,0.011,13170
"486",2009-05-20,NA,13198
"487",2009-06-17,0.009,13226
"488",2009-07-08,NA,13247
"489",2009-07-22,NA,13261
"490",2009-08-12,NA,13282
"491",2009-08-26,NA,13296
"492",2009-09-23,NA,13324
"493",2009-10-28,0.006,13359
"494",2009-11-18,NA,13381
"495",2009-12-23,0.055,13416
"496",2010-01-27,0.015,13451
"497",2010-02-24,NA,13479
"498",2010-03-17,0.159,13499
"499",2010-04-21,NA,13534
"500",2010-05-26,NA,13569
"501",2010-06-30,NA,13604
"502",2010-07-28,NA,13632
"503",2010-08-18,NA,13653
"504",2010-09-29,NA,13695
"505",2010-10-27,NA,13723
"506",2010-11-17,NA,13745
"507",2010-12-13,0.035,13771
"508",2011-01-20,NA,13809
"509",2011-02-17,NA,13837
"510",2011-03-16,NA,13863
"511",2011-04-20,NA,13898
"512",2011-05-18,NA,13926
"513",2011-06-22,NA,13961
"514",2011-07-20,NA,13989
"515",2011-08-24,NA,14024
"516",2011-09-21,NA,14052
"517",2011-10-19,0.019,14080
"518",2011-11-16,NA,14109
"519",2011-12-21,NA,14144
"520",2012-01-18,NA,14172
"521",2012-02-22,NA,14207
"522",2012-03-21,NA,14234
"523",2012-04-18,NA,14262
"524",2012-05-16,NA,14290
"525",2012-06-20,NA,14325
"526",2012-07-11,NA,14346
"527",2012-08-08,NA,14374
"528",2012-09-05,0.253,14402
"529",2012-09-20,NA,14417
"530",2012-10-03,0.023,14430
"531",2012-11-14,0.018,14473
"532",2012-12-05,0.066,14494
"533",2013-01-09,0.005,14529
"534",2013-02-06,0.005,14557
"535",2013-03-06,NA,14585
"536",2013-04-03,NA,14612
"537",2013-05-08,NA,14647
"538",2013-06-05,NA,14675
"539",2013-07-10,0.011,14710
"540",2013-07-24,0.006,14724
"541",2013-08-07,NA,14738
"542",2013-09-04,0.009,14766
"543",2013-10-07,NA,14799
"544",2013-11-04,0.035,14828
"545",2013-12-02,0.26,14856
"546",2014-01-06,0.2,14891
"547",2014-02-03,NA,14919
"548",2014-04-07,NA,14981
"549",2014-05-05,0.008,15009
"550",2014-06-09,NA,15044
"551",2014-07-07,NA,15072
"552",2014-08-18,NA,15114
"553",2014-09-08,NA,15135
"554",2014-09-22,0.017,15149
"555",2014-10-06,0.01,15163
"556",2014-11-03,0.065,15192
"557",2014-12-01,0.255,15220
"558",2015-01-05,0.058,15255
"559",2015-01-20,0.091,15270
"560",2015-02-02,0.021,15283
"561",2015-02-16,0.03,15297
"562",2015-03-02,NA,15311
"563",2015-04-06,0.013,15345
"564",2015-05-04,0.006,15373
"565",2015-06-01,NA,15401
"566",2015-07-06,NA,15436
"567",2015-08-03,0.036,15464
"568",2015-08-31,NA,15492
"569",2015-09-14,NA,15506
"570",2015-09-28,0.033,15520
"571",2015-10-26,0.148,15548
"572",2015-11-23,0.226,15577
"573",2015-12-07,0.181,15591
"574",2015-12-21,0.134,15605
"575",2016-01-20,0.143,15635
"576",2016-02-01,0.39,15647
"577",2016-02-15,0.239,15661
"578",2016-03-14,0.189,15688
"579",2016-04-11,0.063,15716
"580",2016-05-09,NA,15744
"581",2016-05-23,0.067,15758
"582",2016-06-06,NA,15772
"583",2016-07-06,0.02,15802
"584",2016-07-18,NA,15814
"585",2016-08-01,0.008,15828
"586",2016-08-15,NA,15842
"587",2016-08-29,0.013,15856
"588",2016-09-26,0.006,15884
"589",2016-10-24,0.136,15912
"590",2016-11-21,0.247,15941
"591",2016-12-19,0.246,15969
"592",2017-01-17,NA,15998
"593",2017-02-13,0.07,16025
"594",2017-03-14,0.005,16053
"595",2017-04-10,0.009,16080
"596",2017-05-08,NA,16108
"597",2017-06-05,0.026,16136
"598",2017-06-19,0.045,16150
"599",2017-07-05,NA,16166
"600",2017-07-31,NA,16192
"601",2017-08-01,0.017,16193
"602",2017-08-14,NA,16206
"603",2017-08-28,0.029,16220
"604",2017-09-13,0.129,16236
"605",2017-09-25,NA,16248
"606",2017-10-09,0.042,16262
"607",2017-10-23,0.073,16276
"608",2017-11-20,0.227,16305
"609",2017-12-18,0.04,16333
"610",2018-01-02,0.139,16348
"611",2018-01-16,0.048,16362
"612",2018-01-29,0.011,16375
"613",2018-02-12,0.016,16389
"614",2018-02-26,NA,16403
"615",2018-03-12,NA,16416
"616",2018-04-09,NA,16444
"617",2018-04-23,NA,16458
"618",2018-05-07,NA,16472
"619",2018-06-04,0.028,16500
"620",2018-06-18,NA,16514
"621",2018-07-02,NA,16528
"622",2018-07-30,NA,16556
"623",2018-08-27,0.009,16584
"624",2018-09-24,NA,16612
"625",2018-10-22,NA,16640
"626",2018-11-19,NA,16669
"627",2018-12-17,0.102,16697
"628",2019-01-14,0.037,16725
"629",2019-01-28,0.061,16739
"630",2019-02-11,0.021,16753
"631",2019-02-25,NA,16767
"632",2019-03-11,NA,16780
"633",2019-04-08,NA,16808
"634",2019-05-06,0.017,16836
"635",2019-06-03,NA,16864
"636",2019-07-01,NA,16892
"637",2019-07-29,NA,16920
"638",2019-08-26,NA,16948
"639",2019-09-09,NA,16962
"640",2019-09-23,NA,16976
"641",2019-10-21,0.06,17004
"642",2019-11-18,0.006,17033
"643",2019-12-16,0.028,17061
"644",2020-01-13,0.065,17089
"645",2020-02-10,NA,17117
"646",2020-03-09,0.005,17144
"647",2020-04-06,NA,17172
"648",2020-05-04,0.088,17200
"649",2020-06-01,NA,17228
"650",2020-06-15,0.051,17242
"651",2020-06-29,NA,17256
"652",2020-07-13,NA,17270
"653",2020-07-27,0.016,17284
"654",2020-08-24,0.01,17312
"655",2020-09-21,0.109,17340
"656",2020-10-05,0.07,17354
"657",2020-10-19,0.086,17368
"658",2020-11-16,0.398,17397
"659",2020-12-14,0.152,17425
"660",2020-12-28,0.271,17439
"661",2021-01-11,0.311,17453
"662",2021-01-25,0.297,17467
"663",2021-02-08,0.093,17481
"664",2021-02-22,0.065,17495
"665",2021-03-08,0.074,17509
"666",2021-04-05,0.023,17536
"667",2021-04-19,0.132,17550
"668",2021-05-03,NA,17564
"669",2021-06-01,NA,17593
"670",2021-06-28,NA,17620
"671",2021-07-12,0.014,17634
"672",2021-07-26,0.014,17648
"673",2021-08-09,0.014,17662
"674",2021-08-23,0.024,17676
"675",2021-09-07,0.006,17691
"676",2021-09-20,0.025,17704
"677",2021-10-04,0.028,17718
"678",2021-10-18,0.047,17732
"679",2021-11-01,0.128,17746
"680",2021-11-15,0.171,17761
"681",2021-11-29,0.318,17775
"682",2021-12-13,0.058,17789
"683",2021-12-27,0.196,17803
"684",2022-01-10,0.097,17817
"685",2022-02-07,0.029,17845
"686",2022-03-07,NA,17873
"687",2022-04-04,0.042,17900
"688",2022-04-18,0.028,17914
"689",2022-05-02,NA,17928
"690",2022-05-31,0.012,17957
"691",2022-06-27,0.014,17984
"692",2022-07-11,0.005,17998
"693",2022-07-25,NA,18012
"694",2022-08-08,0.012,18026
"695",2022-08-22,0.005,18040
"696",2022-09-19,0.007,18068
"697",2022-10-03,0.041,18082
"698",2022-10-17,0.086,18096
"699",2022-10-31,0.1,18110
"700",2022-11-14,0.051,18125
"701",2022-11-28,0.063,18139
"702",2022-12-12,0.205,18153
"703",2022-12-27,0.233,18168
"704",2023-01-09,0.129,18181
"705",2023-02-06,0.171,18209
"706",2023-03-06,0.353,18237
"707",2023-03-20,0.202,18250
"708",2023-04-03,0.078,18264
"709",2023-05-01,0.017,18292
