"","date","S71_NITRATE+NITRITE-N_mg/L","days"
"67",1975-06-30,0.028,820
"68",1975-07-15,0.099,835
"69",1975-07-22,0.27,842
"70",1975-07-28,0.292,848
"71",1975-08-04,0.091,855
"72",1975-08-11,0.113,862
"73",1975-08-18,0.58,869
"74",1975-08-25,0.682,876
"75",1975-09-02,0.558,884
"76",1975-09-09,0.367,891
"77",1975-09-15,0.39,897
"78",1975-09-25,0.667,907
"79",1975-09-29,0.552,911
"80",1975-10-06,0.478,918
"81",1975-10-13,0.349,925
"82",1975-10-21,0.298,933
"83",1975-10-27,0.349,940
"84",1975-11-04,0.271,948
"85",1975-11-17,0.189,961
"86",1975-12-01,0.15,975
"87",1975-12-15,0.152,989
"88",1975-12-29,0.181,1003
"89",1976-01-12,0.468,1017
"90",1976-01-28,0.205,1033
"91",1976-02-09,0.171,1045
"92",1976-02-20,0.123,1056
"93",1976-03-08,0.152,1073
"94",1976-03-23,0.126,1088
"95",1976-04-05,0.091,1101
"96",1976-04-19,0.133,1115
"97",1976-05-03,0.057,1128
"98",1976-05-17,0.094,1142
"99",1976-06-01,0.866,1157
"100",1976-06-14,0.217,1170
"101",1976-06-28,1.72,1184
"102",1976-07-12,0.358,1198
"103",1976-07-26,0.367,1212
"104",1976-08-09,0.131,1226
"105",1976-08-23,0.095,1240
"106",1976-09-07,0.098,1255
"107",1976-09-20,0.092,1268
"108",1976-10-04,0.177,1282
"109",1976-10-18,0.315,1296
"110",1976-11-01,0.351,1311
"111",1976-11-15,0.167,1325
"112",1976-11-29,0.101,1339
"113",1976-12-27,0.155,1367
"114",1977-01-10,0.138,1381
"115",1977-01-24,0.357,1395
"116",1977-02-07,0.282,1409
"117",1977-02-23,0.306,1425
"118",1977-03-07,0.026,1437
"119",1977-03-21,0.201,1451
"120",1977-04-04,0.042,1465
"121",1977-04-19,NA,1480
"122",1977-05-02,0.012,1492
"123",1977-05-16,0.195,1506
"124",1977-05-31,NA,1521
"125",1977-06-13,0.397,1534
"126",1977-06-27,0.284,1548
"127",1977-07-11,0.147,1562
"128",1977-07-25,0.06,1576
"129",1977-08-08,0.242,1590
"130",1977-08-22,0.222,1604
"131",1977-09-06,0.145,1619
"132",1977-09-19,0.0126666666666667,1632
"133",1977-10-03,0.342,1646
"134",1977-10-17,0.095,1660
"135",1977-10-31,0.152,1675
"136",1977-11-21,0.134,1696
"137",1977-12-05,0.164,1710
"138",1977-12-19,0.388,1724
"139",1978-01-04,0.612,1740
"140",1978-01-16,0.773,1752
"141",1978-01-30,1.405,1766
"142",1978-02-13,0.44,1780
"143",1978-02-27,0.175,1794
"144",1978-03-13,0.384,1808
"145",1978-03-27,0.184,1822
"146",1978-04-10,0.033,1836
"147",1978-04-24,0.052,1850
"148",1978-05-08,0.145,1863
"149",1978-05-22,0.019,1877
"150",1978-06-05,0.008,1891
"151",1978-06-19,0.153,1905
"152",1978-07-05,0.249,1921
"153",1978-07-17,0.099,1933
"154",1978-07-31,0.252,1947
"155",1978-08-14,0.262,1961
"156",1978-08-28,0.171,1975
"157",1978-09-11,0.38,1989
"158",1978-09-25,0.091,2003
"159",1978-10-09,0.14,2017
"160",1978-10-23,0.459,2031
"161",1978-11-20,0.26,2060
"162",1978-12-04,0.144,2074
"163",1978-12-19,0.165,2089
"164",1979-01-08,0.541,2109
"165",1979-01-22,0.362,2123
"166",1979-02-05,0.342,2137
"167",1979-02-20,0.916,2152
"168",1979-03-05,0.7665,2165
"169",1979-03-19,0.298333333333333,2179
"170",1979-04-02,0.201,2193
"171",1979-04-16,0.117,2207
"172",1979-04-30,0.205,2220
"173",1979-05-14,0.213,2234
"174",1979-05-29,0.134,2249
"175",1979-06-11,0.222,2262
"176",1979-06-25,0.216,2276
"177",1979-07-09,0.217,2290
"178",1979-07-23,0.364,2304
"179",1979-08-06,0.387,2318
"180",1979-08-20,0.187,2332
"181",1979-09-05,0.012,2348
"182",1979-09-18,0.107,2361
"183",1979-10-01,0.013,2374
"184",1979-10-15,0.214,2388
"185",1979-10-29,0.651,2403
"186",1979-11-14,1.171,2419
"187",1979-11-27,1.294,2432
"188",1979-12-12,1.54,2447
"189",1979-12-27,1.662,2462
"190",1980-01-08,0.377,2474
"191",1980-01-23,1.117,2489
"192",1980-02-05,3.603,2502
"193",1980-02-20,0.624,2517
"194",1980-03-04,1.79233333333333,2530
"195",1980-03-19,1.335,2545
"196",1980-04-02,0.075,2559
"197",1980-04-17,0.32,2574
"198",1980-04-30,0.412,2586
"199",1980-05-13,0.252,2599
"200",1980-05-28,0.13,2614
"201",1980-06-09,0.187,2626
"202",1980-06-25,NA,2642
"203",1980-07-08,0.063,2655
"204",1980-07-24,0.214,2671
"205",1980-08-04,0.017,2682
"206",1980-08-20,0.009,2698
"207",1980-09-03,0.245,2712
"208",1980-09-17,0.483,2726
"209",1980-10-01,0.518,2740
"210",1980-10-14,0.641,2753
"211",1980-10-29,0.623,2769
"212",1980-11-12,0.633,2783
"213",1980-12-02,0.068,2803
"214",1980-12-31,0.711,2832
"215",1981-01-14,0.809,2846
"216",1981-01-27,0.614,2859
"217",1981-02-11,0.555,2874
"218",1981-02-24,0.659,2887
"219",1981-03-10,1.504,2901
"220",1981-03-24,1.552,2915
"221",1981-04-08,1.421,2930
"222",1981-04-21,1.228,2943
"223",1981-05-06,1.739,2957
"224",1981-05-19,0.367,2970
"225",1981-06-02,0.268666666666667,2984
"226",1981-06-17,0.083,2999
"227",1981-06-30,NA,3012
"228",1981-07-16,NA,3028
"229",1981-07-28,0.244,3040
"230",1981-08-12,0.777,3055
"231",1981-08-25,0.76,3068
"232",1981-09-10,0.306,3084
"233",1981-09-23,0.25,3097
"234",1981-10-06,0.276,3110
"235",1981-10-20,0.395,3124
"236",1981-11-04,0.773,3140
"237",1981-12-02,0.788,3168
"238",1981-12-29,0.789,3195
"239",1982-02-24,0.752,3252
"240",1982-03-09,0.744,3265
"241",1982-04-05,1.802,3292
"242",1982-05-04,0.839,3320
"243",1982-06-01,0.195,3348
"244",1982-06-14,0.057,3361
"245",1982-06-30,0.091,3377
"246",1982-07-12,0.361,3389
"247",1982-07-27,0.759,3404
"248",1982-08-09,0.472,3417
"249",1982-08-25,0.477,3433
"250",1982-09-09,0.7,3448
"251",1982-09-21,0.438,3460
"252",1982-10-05,0.771,3474
"253",1982-10-20,0.898,3489
"254",1982-11-22,2.151,3523
"255",1982-12-22,1.055,3553
"256",1983-01-18,2.055,3580
"257",1983-02-01,1.188,3594
"258",1983-02-17,0.756,3610
"259",1983-03-02,0.524,3623
"260",1983-03-15,0.729,3636
"261",1983-03-29,0.66,3650
"262",1983-04-15,1.332,3667
"263",1983-04-26,0.547,3677
"264",1983-08-02,0.22,3775
"265",1983-10-25,0.878,3859
"266",1983-11-21,0.655,3887
"267",1984-02-28,0.325,3986
"268",1984-03-27,0.452,4014
"269",1984-04-09,0.41,4027
"270",1984-06-04,0.298,4082
"271",1984-07-31,0.245,4139
"272",1984-08-27,1.425,4166
"273",1984-09-10,0.545,4180
"274",1984-09-25,0.887,4195
"275",1984-10-23,0.423,4223
"276",1984-11-19,0.787,4251
"277",1984-12-18,0.334,4280
"278",1985-01-15,0.493,4308
"279",1985-02-26,1.714,4350
"280",1985-03-26,0.727,4378
"281",1985-04-23,0.563,4406
"282",1985-05-20,0.044,4432
"283",1985-07-02,NA,4475
"284",1985-07-30,0.979,4503
"285",1985-08-27,1.4,4531
"286",1985-09-09,0.764,4544
"287",1985-09-24,0.48,4559
"288",1985-10-22,0.186,4587
"289",1985-11-05,1.008,4602
"290",1985-12-03,0.784,4630
"291",1985-12-30,0.693,4657
"292",1986-01-14,0.85,4672
"293",1986-02-12,1.56,4701
"294",1986-02-25,0.67,4714
"295",1986-03-25,0.402,4742
"296",1986-04-08,0.298,4756
"297",1986-05-06,0.202,4783
"298",1986-06-17,0.011,4825
"299",1986-07-29,0.316,4867
"300",1986-08-14,0.486,4883
"301",1986-08-26,0.64,4895
"302",1986-09-23,0.472,4923
"303",1986-10-21,0.847,4951
"304",1986-11-04,0.575,4966
"305",1986-12-18,0.367,5010
"306",1987-01-22,1.226,5045
"307",1987-02-03,3.386,5057
"308",1987-03-03,0.867,5085
"309",1987-03-17,1.425,5099
"310",1987-04-28,0.178,5140
"311",1987-05-26,0.292,5168
"312",1987-06-10,0.209,5183
"313",1987-07-08,0.006,5211
"314",1987-08-04,0.1,5238
"315",1987-08-18,0.239,5252
"316",1987-09-16,0.385,5281
"317",1987-10-13,0.68,5308
"318",1987-11-10,0.888,5337
"319",1987-11-24,0.197,5351
"320",1987-12-08,0.392,5365
"321",1988-01-19,1.299,5407
"322",1988-02-16,2.328,5435
"323",1988-03-01,0.278,5449
"324",1988-03-29,0.466,5477
"325",1988-04-26,0.208,5504
"326",1988-05-10,0.181,5518
"327",1988-05-24,0.154,5532
"328",1988-06-21,NA,5560
"329",1988-07-19,0.013,5588
"330",1988-08-02,0.035,5602
"331",1988-08-30,0.189,5630
"332",1988-09-13,0.4,5644
"333",1988-10-11,0.222,5672
"334",1988-11-08,0.339,5701
"335",1988-12-06,0.469,5729
"336",1989-01-18,1.041,5772
"337",1989-02-28,1.144,5813
"338",1989-03-28,0.491,5841
"339",1989-04-26,0.299,5869
"340",1989-05-10,0.242,5883
"341",1989-06-20,0.024,5924
"342",1989-07-18,0.396,5952
"343",1989-08-15,1.23,5980
"344",1989-09-26,0.941,6022
"345",1989-10-11,0.413,6037
"346",1989-10-25,0.444,6051
"347",1989-11-20,0.778,6078
"348",1989-12-18,1.299,6106
"349",1990-01-02,0.689,6121
"350",1990-02-28,0.354,6178
"351",1990-03-12,0.75,6190
"352",1990-04-23,0.32,6231
"353",1990-05-22,0.053,6260
"354",1990-06-19,0.478,6288
"355",1990-07-03,0.472,6302
"356",1990-07-18,1.013,6317
"357",1990-08-28,0.204,6358
"358",1990-09-26,0.802,6387
"359",1990-10-24,0.238,6415
"360",1990-11-06,0.398,6429
"361",1990-11-19,0.767,6442
"362",1990-12-04,0.317,6457
"363",1990-12-18,0.301,6471
"364",1991-01-15,0.454,6499
"365",1991-01-29,3.153,6513
"366",1991-02-12,2.77,6527
"367",1991-02-27,3.58,6542
"368",1991-03-12,1.035,6555
"369",1991-04-09,1.118,6582
"370",1991-04-25,1.308,6598
"371",1991-05-07,0.364,6610
"372",1991-05-22,0.176,6625
"373",1991-06-04,0.116,6638
"374",1991-06-17,0.251,6651
"375",1991-07-02,0.211,6666
"376",1991-07-16,0.342,6680
"377",1991-07-30,1.731,6694
"378",1991-08-13,0.285,6708
"379",1991-08-28,0.421,6723
"380",1991-09-10,0.442,6736
"381",1991-09-24,0.401,6750
"382",1991-10-08,1.56,6764
"383",1991-10-22,0.941,6778
"384",1991-11-05,0.873,6793
"385",1991-11-18,0.79,6806
"386",1991-12-04,1.342,6822
"387",1991-12-17,1.387,6835
"388",1991-12-31,1.22,6849
"389",1992-01-14,0.848,6863
"390",1992-01-29,0.436,6878
"391",1992-02-10,0.831,6890
"392",1992-02-26,1.203,6906
"393",1992-03-09,1.671,6918
"394",1992-03-24,3.008,6933
"395",1992-04-06,2.528,6945
"396",1992-04-22,1.7,6961
"397",1992-05-04,1.581,6973
"398",1992-05-19,1.037,6988
"399",1992-06-01,0.503,7001
"400",1992-06-15,0.569,7015
"401",1992-06-29,1.437,7029
"402",1992-07-13,0.243,7043
"403",1992-07-29,0.354,7059
"404",1992-08-10,0.624,7071
"405",1992-09-09,0.569,7101
"406",1992-09-23,0.798,7115
"407",1992-10-05,0.823666666666667,7127
"408",1992-10-21,1.241,7143
"409",1992-11-02,0.746,7156
"410",1992-11-17,1.03,7171
"411",1992-11-30,1.021,7184
"412",1992-12-14,1.1845,7198
"413",1992-12-30,1.027,7214
"414",1993-01-11,1.40125,7226
"415",1993-01-25,0.616,7240
"416",1993-02-08,0.647166666666667,7254
"417",1993-02-22,1.16,7268
"418",1993-03-08,0.764,7282
"419",1993-03-22,0.729,7296
"420",1993-04-05,0.295,7309
"421",1993-04-19,2.514,7323
"422",1993-05-04,0.383166666666667,7338
"423",1993-05-17,0.472,7351
"424",1993-06-02,0.30375,7367
"425",1993-06-15,0.077,7380
"426",1993-06-28,0.019,7393
"427",1993-07-15,NA,7410
"428",1993-07-28,NA,7423
"429",1993-08-09,NA,7435
"430",1993-08-23,0.007,7449
"431",1993-09-07,0.018,7464
"432",1993-09-20,0.235,7477
"433",1993-10-04,0.1565,7491
"434",1993-10-18,0.945,7505
"435",1993-11-01,0.39475,7520
"436",1993-11-15,1.38,7534
"437",1993-11-29,1.2345,7548
"438",1993-12-13,1.126,7562
"439",1993-12-27,0.5125,7576
"440",1994-01-03,0.917,7583
"441",1994-01-18,1.916,7598
"442",1994-01-31,1.6245,7611
"443",1994-02-14,0.53075,7625
"444",1994-03-14,1.6235,7653
"445",1994-03-28,1.364,7667
"446",1994-04-11,1.568,7680
"447",1994-04-25,0.28675,7694
"448",1994-05-02,1.12,7701
"449",1994-05-16,0.637,7715
"450",1994-06-03,0.27,7733
"451",1994-06-13,0.336,7743
"452",1994-07-07,0.354,7767
"453",1994-07-18,0.345,7778
"454",1994-08-03,0.342,7794
"455",1994-08-16,0.153,7807
"456",1994-08-29,0.1555,7820
"457",1994-09-13,0.225,7835
"458",1994-09-26,0.173,7848
"459",1994-10-10,0.366,7862
"460",1994-10-24,0.333,7876
"461",1994-11-07,0.756,7891
"462",1994-12-05,0.319,7919
"463",1994-12-19,1.276,7933
"464",1995-01-04,0.879,7949
"465",1995-01-18,0.771,7963
"466",1995-01-30,0.8,7975
"467",1995-02-13,1.197,7989
"468",1995-02-27,0.854,8003
"469",1995-03-13,2.174,8017
"470",1995-03-27,0.542,8031
"471",1995-04-10,0.408,8044
"472",1995-04-24,0.337,8058
"473",1995-05-08,0.322,8072
"474",1995-05-22,0.148,8086
"475",1995-06-19,0.019,8114
"476",1995-07-05,0.165,8130
"477",1995-07-17,0.009,8142
"478",1995-08-03,0.66,8159
"479",1995-08-14,0.286,8170
"480",1995-08-29,0.472,8185
"481",1995-09-11,0.252,8198
"482",1995-10-09,0.514,8226
"483",1995-10-24,0.313,8241
"484",1995-11-06,0.402,8255
"485",1995-11-20,0.625,8269
"486",1995-12-04,0.635,8283
"487",1995-12-19,1.429,8298
"488",1996-01-02,2.263,8312
"489",1996-01-16,1.514,8326
"490",1996-01-29,NA,8339
"491",1996-02-12,0.774,8353
"492",1996-02-26,0.437,8367
"493",1996-03-11,0.938,8381
"494",1996-03-25,1.217,8395
"495",1996-04-08,1.663,8408
"496",1996-04-22,0.565,8422
"497",1996-05-06,0.732,8436
"498",1996-05-20,0.474,8450
"499",1996-06-03,0.391,8464
"500",1996-06-18,0.018,8479
"501",1996-07-01,0.256,8492
"502",1996-07-15,0.278,8506
"503",1996-07-30,NA,8521
"504",1996-08-13,0.103,8535
"505",1996-09-09,NA,8562
"506",1996-10-07,NA,8590
"507",1996-11-04,0.04,8619
"508",1996-12-02,0.128,8647
"509",1996-12-30,0.166,8675
"510",1997-01-13,0.0936,8689
"511",1997-01-27,0.165,8703
"512",1997-02-10,0.0528,8717
"513",1997-02-24,0.096,8731
"514",1997-03-10,0.047,8745
"515",1997-03-24,0.008,8759
"516",1997-04-07,0.0063,8772
"517",1997-04-21,0.0095,8786
"518",1997-05-05,NA,8800
"519",1997-05-19,0.646,8814
"520",1997-06-02,0.143,8828
"521",1997-06-16,0.445,8842
"522",1997-06-30,0.711,8856
"523",1997-07-14,0.387,8870
"524",1997-07-28,0.135,8884
"525",1997-08-11,0.317,8898
"526",1997-08-28,0.204,8915
"527",1997-09-08,0.155,8926
"528",1997-09-22,0.049,8940
"529",1997-10-06,1.233,8954
"530",1997-10-20,0.396,8968
"531",1997-11-03,0.3888,8983
"532",1997-11-17,0.391,8997
"533",1997-12-01,0.39,9011
"534",1998-01-05,0.9336,9046
"535",1998-01-20,0.609,9061
"536",1998-02-02,0.672,9074
"537",1998-02-17,0.715,9089
"538",1998-03-02,0.3435,9102
"539",1998-03-16,1.029,9116
"540",1998-04-06,0.4982,9136
"541",1998-04-20,0.429,9150
"542",1998-05-04,0.4002,9164
"543",1998-05-18,0.446,9178
"544",1998-06-01,0.057,9192
"545",1998-06-15,0.006,9206
"546",1998-06-29,0.008,9220
"547",1998-07-13,0.011,9234
"548",1998-07-27,0.285,9248
"549",1998-08-10,0.292,9262
"550",1998-08-24,0.427,9276
"551",1998-09-08,0.011,9291
"552",1998-09-21,0.284,9304
"553",1998-10-05,0.076,9318
"554",1998-10-19,0.269,9332
"555",1998-11-02,0.141,9347
"556",1998-11-16,0.293,9361
"557",1998-11-30,0.7792,9375
"558",1998-12-14,1.091,9389
"559",1998-12-28,1.203,9403
"560",1999-01-11,1.106,9417
"561",1999-01-25,1.955,9431
"562",1999-02-08,1.093,9445
"563",1999-02-22,1.841,9459
"564",1999-03-22,1.604,9487
"565",1999-04-05,1.06,9500
"566",1999-04-19,0.273,9514
"567",1999-05-03,0.019,9528
"568",1999-05-17,0.0115,9542
"569",1999-06-07,0.0015,9563
"570",1999-06-21,0.985,9577
"571",1999-07-12,0.168,9598
"572",1999-07-26,0.007,9612
"573",1999-08-09,1.131,9626
"574",1999-08-23,0.528,9640
"575",1999-09-07,0.229,9655
"576",1999-09-20,0.083,9668
"577",1999-10-04,0.5,9682
"578",1999-10-18,0.747,9696
"579",1999-11-01,0.395,9711
"580",1999-11-15,0.987,9725
"581",1999-12-13,1.631,9753
"582",1999-12-27,2.417,9767
"583",2000-01-10,1.3588,9781
"584",2000-01-24,2.376,9795
"585",2000-02-07,1.9885,9809
"586",2000-02-22,2.103,9824
"587",2000-03-06,2.366,9837
"588",2000-03-20,1.159,9851
"589",2000-04-04,0.2428,9865
"590",2000-04-17,0.448,9878
"591",2000-05-01,0.249,9892
"592",2000-05-15,0.063,9906
"593",2000-06-12,2e-04,9934
"594",2000-06-26,0.008,9948
"595",2000-07-10,NA,9962
"596",2000-07-24,0.541,9976
"597",2000-08-07,1.056,9990
"598",2000-08-21,0.895,10004
"599",2000-09-05,0.588,10019
"600",2000-09-18,0.624,10032
"601",2000-10-02,0.4695,10046
"602",2000-10-16,1.111,10060
"603",2000-11-13,1.192,10089
"604",2000-12-04,0.3874,10110
"605",2000-12-18,0.65325,10124
"606",2001-01-08,0.4538,10145
"607",2001-01-22,0.796,10159
"608",2001-02-20,1.829,10188
"609",2001-03-05,0.989,10201
"610",2001-03-19,0.484,10215
"611",2001-04-02,0.1438,10228
"612",2001-04-16,0.018,10242
"613",2001-04-30,0.0312,10256
"614",2001-05-14,0.004,10270
"615",2001-06-04,NA,10291
"616",2001-06-18,0.011,10305
"617",2001-07-02,0.4144,10319
"618",2001-07-16,0.521,10333
"619",2001-07-30,0.635,10347
"620",2001-08-13,0.282,10361
"621",2001-08-27,0.194,10375
"622",2001-09-10,0.357,10389
"623",2001-09-24,0.197,10403
"624",2001-10-08,0.724,10417
"625",2001-10-22,0.125,10431
"626",2001-11-05,0.245,10446
"627",2001-11-19,0.209,10460
"628",2001-12-03,0.236,10474
"629",2001-12-17,0.3064,10488
"630",2002-01-07,0.3238,10509
"631",2002-01-22,0.932,10524
"632",2002-02-04,0.2982,10537
"633",2002-02-19,1.796,10552
"634",2002-03-04,1.121,10565
"635",2002-03-18,1.209,10579
"636",2002-04-01,0.823,10593
"637",2002-04-15,0.118,10606
"638",2002-04-29,NA,10620
"639",2002-05-13,0.004,10634
"640",2002-05-23,NA,10644
"641",2002-05-28,NA,10649
"642",2002-06-10,0.005,10662
"643",2002-06-13,0,10665
"644",2002-06-20,0.167,10672
"645",2002-06-24,2.201,10676
"646",2002-06-27,1.171,10679
"647",2002-07-03,0.265,10685
"648",2002-07-08,0.266,10690
"649",2002-07-11,0.266,10693
"650",2002-07-18,0.212,10700
"651",2002-07-22,0.275,10704
"652",2002-07-25,0.10925,10707
"653",2002-08-01,0.159,10714
"654",2002-08-05,0.329,10718
"655",2002-08-07,0.448,10720
"656",2002-08-14,0.526,10727
"657",2002-08-19,0.668,10732
"658",2002-08-22,0.271,10735
"659",2002-08-29,0.144,10742
"660",2002-09-03,0.308,10747
"661",2002-09-05,0.227,10749
"662",2002-09-12,0.11375,10756
"663",2002-09-16,0.502,10760
"664",2002-09-19,0.177,10763
"665",2002-09-26,0.3445,10770
"666",2002-09-30,0.817,10774
"667",2002-10-03,0.361,10777
"668",2002-10-10,0.387333333333333,10784
"669",2002-10-14,1.092,10788
"670",2002-10-17,0.4125,10791
"671",2002-10-23,0.399666666666667,10797
"672",2002-10-28,0.688,10803
"673",2002-10-31,0.7045,10806
"674",2002-11-06,0.467666666666667,10812
"675",2002-11-12,0.977,10818
"676",2002-11-21,1.38666666666667,10827
"677",2002-11-25,1.214,10831
"678",2002-11-27,0.73975,10833
"679",2002-12-04,0.712666666666667,10840
"680",2002-12-09,0.372,10845
"681",2002-12-11,0.578,10847
"682",2002-12-19,0.316,10855
"683",2002-12-26,0.383666666666667,10862
"684",2002-12-30,0.662,10866
"685",2003-01-02,0.757,10869
"686",2003-01-09,0.358333333333333,10876
"687",2003-01-13,0.625,10880
"688",2003-01-16,0.362,10883
"689",2003-01-27,0.493,10894
"690",2003-01-30,0.327666666666667,10897
"691",2003-02-10,1.843,10908
"692",2003-02-13,1.318,10911
"693",2003-02-20,1.47366666666667,10918
"694",2003-02-24,2.18,10922
"695",2003-02-27,1.56,10925
"696",2003-03-10,1.562,10936
"697",2003-03-13,NA,10939
"698",2003-03-20,0.769666666666667,10946
"699",2003-03-24,0.915,10950
"700",2003-03-27,0.588666666666667,10953
"701",2003-04-02,0.396333333333333,10959
"702",2003-04-07,0.2235,10963
"703",2003-04-10,0.295,10966
"704",2003-04-17,0.126333333333333,10973
"705",2003-04-21,0.024,10977
"706",2003-04-24,0.0345,10980
"707",2003-04-30,0.262,10986
"708",2003-05-05,0.309,10991
"709",2003-05-08,0.303333333333333,10994
"710",2003-05-14,0.134,11000
"711",2003-05-19,0.387,11005
"712",2003-05-21,0.186,11007
"713",2003-05-29,0.200333333333333,11015
"714",2003-06-02,0.783,11019
"715",2003-06-04,0.31925,11021
"716",2003-06-12,0.201666666666667,11029
"717",2003-06-16,0.169,11033
"718",2003-06-19,0.0636666666666667,11036
"719",2003-06-26,0.4955,11043
"720",2003-07-03,0.1095,11050
"721",2003-07-08,0.138,11055
"722",2003-07-10,0.176666666666667,11057
"723",2003-07-17,0.208,11064
"724",2003-07-21,0.313,11068
"725",2003-07-24,0.217,11071
"726",2003-07-31,0.366,11078
"727",2003-08-04,0.408,11082
"728",2003-08-07,0.2525,11085
"729",2003-08-13,0.261,11091
"730",2003-08-18,0.56,11096
"731",2003-08-20,0.399,11098
"732",2003-08-27,0.2335,11105
"733",2003-09-02,0.226,11111
"734",2003-09-04,0.187,11113
"735",2003-09-11,0.1962,11120
"736",2003-09-15,0.164,11124
"737",2003-09-18,0.1575,11127
"738",2003-09-24,0.087,11133
"739",2003-10-02,0.277666666666667,11141
"740",2003-10-06,0.296,11145
"741",2003-10-08,0.244333333333333,11147
"742",2003-10-16,0.3105,11155
"743",2003-10-20,0.322,11159
"744",2003-10-23,0.2135,11162
"745",2003-10-29,0.539,11169
"746",2003-11-03,0.769,11174
"747",2003-11-06,0.741,11177
"748",2003-11-13,0.673,11184
"749",2003-11-17,0.823,11188
"750",2003-11-20,0.456,11191
"751",2003-11-26,0.56,11197
"752",2003-12-01,1.64,11202
"753",2003-12-15,0.996,11216
"754",2003-12-18,0.772,11219
"755",2003-12-24,0.681,11225
"756",2003-12-31,0.7255,11232
"757",2004-01-05,0.402,11237
"758",2004-01-08,0.3025,11240
"759",2004-01-15,0.074,11247
"760",2004-01-20,0.108,11252
"761",2004-01-22,0.105,11254
"762",2004-01-28,1.3595,11260
"763",2004-02-02,0.823,11265
"764",2004-02-04,1.46,11267
"765",2004-02-12,1.14,11275
"766",2004-02-19,1.0275,11282
"767",2004-02-25,0.872,11288
"768",2004-03-01,1.04,11293
"769",2004-03-02,1.1435,11294
"770",2004-03-11,0.942,11303
"771",2004-03-15,0.647,11307
"772",2004-03-18,0.7655,11310
"773",2004-03-25,0.633333333333333,11317
"774",2004-04-01,0.8665,11324
"775",2004-04-05,0.828,11327
"776",2004-04-15,1.105,11337
"777",2004-04-19,0.728,11341
"778",2004-05-03,1.15,11355
"779",2004-05-17,0.741,11369
"780",2004-06-07,NA,11390
"781",2004-06-09,0.0165,11392
"782",2004-06-17,0.314,11400
"783",2004-06-21,0.118,11404
"784",2004-06-23,0.09675,11406
"785",2004-07-12,0.005,11425
"786",2004-07-15,0.007,11428
"787",2004-07-22,0.001,11435
"788",2004-07-26,NA,11439
"789",2004-07-29,0.01,11442
"790",2004-08-05,0.5825,11449
"791",2004-08-09,0.876,11453
"792",2004-08-18,0.2175,11462
"793",2004-08-23,0.171,11467
"794",2004-08-26,0.128,11470
"795",2004-09-16,0.06425,11491
"796",2004-09-23,0.3645,11498
"797",2004-09-30,0.287,11505
"798",2004-10-04,0.221,11509
"799",2004-10-07,0.1805,11512
"800",2004-10-14,0.3725,11519
"801",2004-10-18,0.354,11523
"802",2004-10-19,0.3195,11524
"803",2004-10-27,0.2125,11532
"804",2004-11-01,0.457,11538
"805",2004-11-03,0.486,11540
"806",2004-11-10,0.2945,11547
"807",2004-11-15,0.259,11552
"808",2004-11-18,0.2435,11555
"809",2004-12-02,1.0235,11569
"810",2004-12-06,0.666,11573
"811",2004-12-07,0.8485,11574
"812",2004-12-14,0.26,11581
"813",2004-12-20,0.774,11587
"814",2004-12-22,0.7525,11589
"815",2004-12-28,0.608,11595
