"","date","S191_S_FLOW_cfs"
"4963",1985-08-02,352306.87865856
"4964",1985-08-03,411024.69176832
"4965",1985-08-04,494208.26034048
"4966",1985-08-05,501547.9869792
"4967",1985-08-06,442830.17386944
"4968",1985-08-07,699720.60622464
"4969",1985-08-08,371879.48302848
"4970",1985-08-09,658128.82193856
"4971",1985-08-10,1191482.29101888
"4972",1985-08-11,729079.51277952
"4973",1985-08-12,594517.85773632
"4974",1985-08-13,332734.27428864
"4975",1985-08-14,1169463.11110272
"4976",1985-08-15,1130317.90236288
"4977",1985-08-16,959057.61412608
"4978",1985-08-17,929698.7075712
"4979",1985-08-18,320501.39655744
"4980",1985-08-19,1005542.54950464
"4981",1985-08-20,577391.82891264
"4982",1985-08-21,643449.36866112
"4983",1985-08-22,699720.60622464
"4984",1985-08-23,623876.7642912
"4985",1985-08-24,315608.24546496
"4986",1985-08-25,330287.6987424
"4987",1985-08-26,264230.15899392
"4988",1985-08-27,305821.94328
"4989",1985-08-28,366986.331936
"4990",1985-08-29,85630.1441184
"4991",1985-08-30,557819.22454272
"4992",1985-08-31,501547.9869792
"4993",1985-09-01,890553.49883136
"4994",1985-09-02,902786.37656256
"4995",1985-09-03,1269772.70849856
"4996",1985-09-04,839175.41236032
"4997",1985-09-05,1066706.93816064
"4998",1985-09-06,2382964.58203776
"4999",1985-09-07,2612942.68338432
"5000",1985-09-08,1768874.11993152
"5001",1985-09-09,1142550.78009408
"5002",1985-09-10,910126.10320128
"5003",1985-09-11,496654.83588672
"5004",1985-09-12,386558.93630592
"5005",1985-09-13,156580.83495936
"5006",1985-09-14,176153.43932928
"5007",1985-09-15,503994.56252544
"5008",1985-09-16,423257.56949952
"5009",1985-09-17,457509.62714688
"5010",1985-09-18,1352956.27707072
"5011",1985-09-19,4858899.03483264
"5012",1985-09-20,4633814.08457856
"5013",1985-09-21,4533504.48718272
"5014",1985-09-22,3532855.08877056
"5015",1985-09-23,2490613.90607232
"5016",1985-09-24,1837378.23522624
"5017",1985-09-25,1441032.99673536
"5018",1985-09-26,1010435.70059712
"5019",1985-09-27,885660.34773888
"5020",1985-09-28,731526.08832576
"5021",1985-09-29,780457.59925056
"5022",1985-09-30,782904.1747968
"5023",1985-10-01,782904.1747968
"5024",1985-10-02,875874.04555392
"5025",1985-10-03,1147443.93118656
"5026",1985-10-04,1340723.39933952
"5027",1985-10-05,1299131.61505344
"5028",1985-10-06,934591.85866368
"5029",1985-10-07,804923.35471296
"5030",1985-10-08,648342.5197536
"5031",1985-10-09,616537.03765248
"5032",1985-10-10,499101.41143296
"5033",1985-10-11,327841.12319616
"5034",1985-10-12,176153.43932928
"5035",1985-10-13,171260.2882368
"5036",1985-10-14,371879.48302848
"5037",1985-10-15,185939.74151424
"5038",1985-10-16,188386.31706048
"5039",1985-10-17,207958.9214304
"5040",1985-10-18,195726.0436992
"5041",1985-10-19,198172.61924544
"5042",1985-10-20,24465.7554624
"5043",1985-10-21,195726.0436992
"5044",1985-10-22,183493.165968
"5045",1985-10-23,146794.5327744
"5046",1985-10-24,0
"5047",1985-10-25,0
"5048",1985-10-26,173706.86378304
"5049",1985-10-27,0
"5050",1985-10-28,154134.25941312
"5051",1985-10-29,0
"5052",1985-10-30,181046.59042176
"5053",1985-10-31,0
"5054",1985-11-01,141901.38168192
"5055",1985-11-02,0
"5056",1985-11-03,193279.46815296
"5057",1985-11-04,173706.86378304
"5058",1985-11-05,173706.86378304
"5059",1985-11-06,0
"5060",1985-11-07,205512.34588416
"5061",1985-11-08,0
"5062",1985-11-09,225084.95025408
"5063",1985-11-10,0
"5064",1985-11-11,198172.61924544
"5065",1985-11-12,68504.11529472
"5066",1985-11-13,24465.7554624
"5067",1985-11-14,181046.59042176
"5068",1985-11-15,0
"5069",1985-11-16,0
"5070",1985-11-17,137008.23058944
"5071",1985-11-18,56271.23756352
"5072",1985-11-19,63610.96420224
"5073",1985-11-20,168813.71269056
"5074",1985-11-21,0
"5075",1985-11-22,149241.10832064
"5076",1985-11-23,0
"5077",1985-11-24,0
"5078",1985-11-25,0
"5079",1985-11-26,188386.31706048
"5080",1985-11-27,68504.11529472
"5081",1985-11-28,70950.69084096
"5082",1985-11-29,298482.21664128
"5083",1985-11-30,459956.20269312
"5084",1985-12-01,440383.5983232
"5085",1985-12-02,516227.44025664
"5086",1985-12-03,19572.60436992
"5087",1985-12-04,0
"5088",1985-12-05,205512.34588416
"5089",1985-12-06,232424.6768928
"5090",1985-12-07,256890.4323552
"5091",1985-12-08,95416.44630336
"5092",1985-12-09,176153.43932928
"5093",1985-12-10,0
"5094",1985-12-11,173706.86378304
"5095",1985-12-12,0
"5096",1985-12-13,0
"5097",1985-12-14,185939.74151424
"5098",1985-12-15,0
"5099",1985-12-16,168813.71269056
"5100",1985-12-17,0
"5101",1985-12-18,0
"5102",1985-12-19,200619.19479168
"5103",1985-12-20,0
"5104",1985-12-21,0
"5105",1985-12-22,0
"5106",1985-12-23,190832.89260672
"5107",1985-12-24,0
"5108",1985-12-25,0
"5109",1985-12-26,0
"5110",1985-12-27,205512.34588416
"5111",1985-12-28,0
"5112",1985-12-29,0
"5113",1985-12-30,0
"5114",1985-12-31,181046.59042176
"5115",1986-01-01,0
"5116",1986-01-02,0
"5117",1986-01-03,0
"5118",1986-01-04,168813.71269056
"5119",1986-01-05,0
"5120",1986-01-06,0
"5121",1986-01-07,0
"5122",1986-01-08,222638.37470784
"5123",1986-01-09,0
"5124",1986-01-10,200619.19479168
"5125",1986-01-11,0
"5126",1986-01-12,220191.7991616
"5127",1986-01-13,161473.98605184
"5128",1986-01-14,44038.35983232
"5129",1986-01-15,0
"5130",1986-01-16,193279.46815296
"5131",1986-01-17,0
"5132",1986-01-18,0
"5133",1986-01-19,171260.2882368
"5134",1986-01-20,0
"5135",1986-01-21,0
"5136",1986-01-22,29358.90655488
"5137",1986-01-23,210405.49697664
"5138",1986-01-24,0
"5139",1986-01-25,0
"5140",1986-01-26,203065.77033792
"5141",1986-01-27,0
"5142",1986-01-28,0
"5143",1986-01-29,0
"5144",1986-01-30,0
"5145",1986-01-31,176153.43932928
"5146",1986-02-01,0
"5147",1986-02-02,0
"5148",1986-02-03,0
"5149",1986-02-04,0
"5150",1986-02-05,200619.19479168
"5151",1986-02-06,12232.8777312
"5152",1986-02-07,2446.57554624
"5153",1986-02-08,0
"5154",1986-02-09,0
"5155",1986-02-10,0
"5156",1986-02-11,0
"5157",1986-02-12,237317.82798528
"5158",1986-02-13,0
"5159",1986-02-14,0
"5160",1986-02-15,0
"5161",1986-02-16,0
"5162",1986-02-17,249550.70571648
"5163",1986-02-18,127221.92840448
"5164",1986-02-19,102756.17294208
"5165",1986-02-20,212852.07252288
"5166",1986-02-21,4893.15109248
"5167",1986-02-22,0
"5168",1986-02-23,0
"5169",1986-02-24,0
"5170",1986-02-25,222638.37470784
"5171",1986-02-26,0
"5172",1986-02-27,0
"5173",1986-02-28,0
"5174",1986-03-01,173706.86378304
"5175",1986-03-02,0
"5176",1986-03-03,0
"5177",1986-03-04,0
"5178",1986-03-05,205512.34588416
"5179",1986-03-06,0
"5180",1986-03-07,0
"5181",1986-03-08,0
"5182",1986-03-09,0
"5183",1986-03-10,210405.49697664
"5184",1986-03-11,185939.74151424
"5185",1986-03-12,2446.57554624
"5186",1986-03-13,215298.64806912
"5187",1986-03-14,210405.49697664
"5188",1986-03-15,254443.85680896
"5189",1986-03-16,7339.72663872
"5190",1986-03-17,215298.64806912
"5191",1986-03-18,9786.30218496
"5192",1986-03-19,2446.57554624
"5193",1986-03-20,188386.31706048
"5194",1986-03-21,0
"5195",1986-03-22,0
"5196",1986-03-23,195726.0436992
"5197",1986-03-24,0
"5198",1986-03-25,0
"5199",1986-03-26,0
"5200",1986-03-27,0
"5201",1986-03-28,0
"5202",1986-03-29,193279.46815296
"5203",1986-03-30,0
"5204",1986-03-31,0
"5205",1986-04-01,0
"5206",1986-04-02,0
"5207",1986-04-03,0
"5208",1986-04-04,0
"5209",1986-04-05,0
"5210",1986-04-06,0
"5211",1986-04-07,0
"5212",1986-04-08,0
"5213",1986-04-09,0
"5214",1986-04-10,0
"5215",1986-04-11,0
"5216",1986-04-12,0
"5217",1986-04-13,0
"5218",1986-04-14,0
"5219",1986-04-15,0
"5220",1986-04-16,0
"5221",1986-04-17,0
"5222",1986-04-18,0
"5223",1986-04-19,0
"5224",1986-04-20,0
"5225",1986-04-21,0
"5226",1986-04-22,0
"5227",1986-04-23,0
"5228",1986-04-24,0
"5229",1986-04-25,0
"5230",1986-04-26,0
"5231",1986-04-27,0
"5232",1986-04-28,0
"5233",1986-04-29,0
"5234",1986-04-30,0
"5235",1986-05-01,0
"5236",1986-05-02,0
"5237",1986-05-03,0
"5238",1986-05-04,0
"5239",1986-05-05,0
"5240",1986-05-06,0
"5241",1986-05-07,0
"5242",1986-05-08,0
"5243",1986-05-09,0
"5244",1986-05-10,0
"5245",1986-05-11,0
"5246",1986-05-12,0
"5247",1986-05-13,0
"5248",1986-05-14,0
"5249",1986-05-15,0
"5250",1986-05-16,0
"5251",1986-05-17,0
"5252",1986-05-18,0
"5253",1986-05-19,0
"5254",1986-05-20,0
"5255",1986-05-21,0
"5256",1986-05-22,0
"5257",1986-05-23,0
"5258",1986-05-24,0
"5259",1986-05-25,0
"5260",1986-05-26,0
"5261",1986-05-27,0
"5262",1986-05-28,0
"5263",1986-05-29,0
"5264",1986-05-30,0
"5265",1986-05-31,0
"5266",1986-06-01,0
"5267",1986-06-02,0
"5268",1986-06-03,0
"5269",1986-06-04,0
"5270",1986-06-05,0
"5271",1986-06-06,0
"5272",1986-06-07,0
"5273",1986-06-08,0
"5274",1986-06-09,0
"5275",1986-06-10,0
"5276",1986-06-11,0
"5277",1986-06-12,501547.9869792
"5278",1986-06-13,1100958.995808
"5279",1986-06-14,1103405.57135424
"5280",1986-06-15,880767.1966464
"5281",1986-06-16,755991.84378816
"5282",1986-06-17,746205.5416032
"5283",1986-06-18,702167.18177088
"5284",1986-06-19,773117.87261184
"5285",1986-06-20,1025115.15387456
"5286",1986-06-21,1763980.96883904
"5287",1986-06-22,2138307.02741376
"5288",1986-06-23,2047783.73220288
"5289",1986-06-24,1947474.13480704
"5290",1986-06-25,1869183.71732736
"5291",1986-06-26,1502197.38539136
"5292",1986-06-27,1656331.64480448
"5293",1986-06-28,1411674.09018048
"5294",1986-06-29,834282.26126784
"5295",1986-06-30,1137657.6290016
"5296",1986-07-01,1081386.39143808
"5297",1986-07-02,1240413.80194368
"5298",1986-07-03,1171909.68664896
"5299",1986-07-04,1746854.94001536
"5300",1986-07-05,2297334.43791936
"5301",1986-07-06,2079589.214304
"5302",1986-07-07,1766427.54438528
"5303",1986-07-08,1651438.493712
"5304",1986-07-09,1560915.19850112
"5305",1986-07-10,1122978.17572416
"5306",1986-07-11,1259986.4063136
"5307",1986-07-12,1025115.15387456
"5308",1986-07-13,1118085.02463168
"5309",1986-07-14,995756.24731968
"5310",1986-07-15,782904.1747968
"5311",1986-07-16,423257.56949952
"5312",1986-07-17,254443.85680896
"5313",1986-07-18,229978.10134656
"5314",1986-07-19,207958.9214304
"5315",1986-07-20,190832.89260672
"5316",1986-07-21,0
"5317",1986-07-22,538246.6201728
"5318",1986-07-23,222638.37470784
"5319",1986-07-24,435490.44723072
"5320",1986-07-25,379219.2096672
"5321",1986-07-26,545586.34681152
"5322",1986-07-27,437937.02277696
"5323",1986-07-28,763331.57042688
"5324",1986-07-29,1419013.8168192
"5325",1986-07-30,1396994.63690304
"5326",1986-07-31,1230627.49975872
"5327",1986-08-01,618983.61319872
"5328",1986-08-02,907679.52765504
"5329",1986-08-03,978630.218496
"5330",1986-08-04,685041.1529472
"5331",1986-08-05,753545.26824192
"5332",1986-08-06,552926.07345024
"5333",1986-08-07,518674.01580288
"5334",1986-08-08,550479.497904
"5335",1986-08-09,508887.71361792
"5336",1986-08-10,577391.82891264
"5337",1986-08-11,817156.23244416
"5338",1986-08-12,592071.28219008
"5339",1986-08-13,660575.3974848
"5340",1986-08-14,785350.75034304
"5341",1986-08-15,973737.06740352
"5342",1986-08-16,2894298.87120192
"5343",1986-08-17,2187238.53833856
"5344",1986-08-18,2057570.03438784
"5345",1986-08-19,2642301.5899392
"5346",1986-08-20,2219044.02043968
"5347",1986-08-21,2096715.24312768
"5348",1986-08-22,1940134.40816832
"5349",1986-08-23,1580487.80287104
"5350",1986-08-24,1091172.69362304
"5351",1986-08-25,912572.67874752
"5352",1986-08-26,689934.30403968
"5353",1986-08-27,704613.75731712
"5354",1986-08-28,687487.72849344
"5355",1986-08-29,753545.26824192
"5356",1986-08-30,618983.61319872
"5357",1986-08-31,567605.52672768
"5358",1986-09-01,589624.70664384
"5359",1986-09-02,753545.26824192
"5360",1986-09-03,604304.15992128
"5361",1986-09-04,724186.36168704
"5362",1986-09-05,689934.30403968
"5363",1986-09-06,1509537.11203008
"5364",1986-09-07,1247753.5285824
"5365",1986-09-08,1167016.53555648
"5366",1986-09-09,1206161.74429632
"5367",1986-09-10,2965249.56204288
"5368",1986-09-11,2926104.35330304
"5369",1986-09-12,2226383.7470784
"5370",1986-09-13,1485071.35656768
"5371",1986-09-14,1105852.14690048
"5372",1986-09-15,748652.11714944
"5373",1986-09-16,729079.51277952
"5374",1986-09-17,511334.28916416
"5375",1986-09-18,413471.26731456
"5376",1986-09-19,210405.49697664
"5377",1986-09-20,523567.16689536
"5378",1986-09-21,562712.3756352
"5379",1986-09-22,433043.87168448
"5380",1986-09-23,518674.01580288
"5381",1986-09-24,391452.0873984
"5382",1986-09-25,572498.67782016
"5383",1986-09-26,503994.56252544
"5384",1986-09-27,594517.85773632
"5385",1986-09-28,413471.26731456
"5386",1986-09-29,359646.60529728
"5387",1986-09-30,207958.9214304
"5388",1986-10-01,261783.58344768
"5389",1986-10-02,207958.9214304
"5390",1986-10-03,234871.25243904
"5391",1986-10-04,254443.85680896
"5392",1986-10-05,173706.86378304
"5393",1986-10-06,288695.91445632
"5394",1986-10-07,36698.6331936
"5395",1986-10-08,242210.97907776
"5396",1986-10-09,247104.13017024
"5397",1986-10-10,44038.35983232
"5398",1986-10-11,205512.34588416
"5399",1986-10-12,46484.93537856
"5400",1986-10-13,203065.77033792
"5401",1986-10-14,51378.08647104
"5402",1986-10-15,254443.85680896
"5403",1986-10-16,232424.6768928
"5404",1986-10-17,232424.6768928
"5405",1986-10-18,229978.10134656
"5406",1986-10-19,68504.11529472
"5407",1986-10-20,242210.97907776
"5408",1986-10-21,68504.11529472
"5409",1986-10-22,247104.13017024
"5410",1986-10-23,41591.78428608
"5411",1986-10-24,58717.81310976
"5412",1986-10-25,249550.70571648
"5413",1986-10-26,58717.81310976
"5414",1986-10-27,44038.35983232
"5415",1986-10-28,217745.22361536
"5416",1986-10-29,261783.58344768
"5417",1986-10-30,440383.5983232
"5418",1986-10-31,450169.90050816
"5419",1986-11-01,765778.14597312
"5420",1986-11-02,868534.3189152
"5421",1986-11-03,484421.95815552
"5422",1986-11-04,447723.32496192
"5423",1986-11-05,442830.17386944
"5424",1986-11-06,447723.32496192
"5425",1986-11-07,831835.6857216
"5426",1986-11-08,802476.77916672
"5427",1986-11-09,489315.109248
"5428",1986-11-10,269123.3100864
"5429",1986-11-11,401238.38958336
"5430",1986-11-12,237317.82798528
"5431",1986-11-13,288695.91445632
"5432",1986-11-14,707060.33286336
"5433",1986-11-15,574945.2533664
"5434",1986-11-16,401238.38958336
"5435",1986-11-17,450169.90050816
"5436",1986-11-18,259337.00790144
"5437",1986-11-19,239764.40353152
"5438",1986-11-20,266676.73454016
"5439",1986-11-21,190832.89260672
"5440",1986-11-22,139454.80613568
"5441",1986-11-23,242210.97907776
"5442",1986-11-24,73397.2663872
"5443",1986-11-25,232424.6768928
"5444",1986-11-26,61164.388656
"5445",1986-11-27,227531.52580032
"5446",1986-11-28,56271.23756352
"5447",1986-11-29,51378.08647104
"5448",1986-11-30,234871.25243904
"5449",1986-12-01,58717.81310976
"5450",1986-12-02,232424.6768928
"5451",1986-12-03,68504.11529472
"5452",1986-12-04,256890.4323552
"5453",1986-12-05,70950.69084096
"5454",1986-12-06,234871.25243904
"5455",1986-12-07,68504.11529472
"5456",1986-12-08,242210.97907776
"5457",1986-12-09,61164.388656
"5458",1986-12-10,56271.23756352
"5459",1986-12-11,237317.82798528
"5460",1986-12-12,48931.5109248
"5461",1986-12-13,63610.96420224
"5462",1986-12-14,249550.70571648
"5463",1986-12-15,61164.388656
"5464",1986-12-16,68504.11529472
"5465",1986-12-17,70950.69084096
"5466",1986-12-18,239764.40353152
"5467",1986-12-19,70950.69084096
"5468",1986-12-20,80736.99302592
"5469",1986-12-21,85630.1441184
"5470",1986-12-22,85630.1441184
"5471",1986-12-23,274016.46117888
"5472",1986-12-24,70950.69084096
"5473",1986-12-25,249550.70571648
"5474",1986-12-26,70950.69084096
"5475",1986-12-27,266676.73454016
"5476",1986-12-28,271569.88563264
"5477",1986-12-29,254443.85680896
"5478",1986-12-30,264230.15899392
"5479",1986-12-31,496654.83588672
"5480",1987-01-01,2463701.57506368
"5481",1987-01-02,1908328.9260672
"5482",1987-01-03,1088726.1180768
"5483",1987-01-04,1125424.7512704
"5484",1987-01-05,1741961.78892288
"5485",1987-01-06,1340723.39933952
"5486",1987-01-07,905232.9521088
"5487",1987-01-08,677701.42630848
"5488",1987-01-09,648342.5197536
"5489",1987-01-10,479528.80706304
"5490",1987-01-11,474635.65597056
"5491",1987-01-12,259337.00790144
"5492",1987-01-13,256890.4323552
"5493",1987-01-14,259337.00790144
"5494",1987-01-15,251997.28126272
"5495",1987-01-16,239764.40353152
"5496",1987-01-17,239764.40353152
"5497",1987-01-18,266676.73454016
"5498",1987-01-19,68504.11529472
"5499",1987-01-20,261783.58344768
"5500",1987-01-21,56271.23756352
"5501",1987-01-22,229978.10134656
"5502",1987-01-23,266676.73454016
"5503",1987-01-24,256890.4323552
"5504",1987-01-25,261783.58344768
"5505",1987-01-26,249550.70571648
"5506",1987-01-27,70950.69084096
"5507",1987-01-28,271569.88563264
"5508",1987-01-29,251997.28126272
"5509",1987-01-30,63610.96420224
"5510",1987-01-31,234871.25243904
"5511",1987-02-01,61164.388656
"5512",1987-02-02,239764.40353152
"5513",1987-02-03,48931.5109248
"5514",1987-02-04,66057.53974848
"5515",1987-02-05,237317.82798528
"5516",1987-02-06,41591.78428608
"5517",1987-02-07,227531.52580032
"5518",1987-02-08,31805.48210112
"5519",1987-02-09,215298.64806912
"5520",1987-02-10,41591.78428608
"5521",1987-02-11,183493.165968
"5522",1987-02-12,80736.99302592
"5523",1987-02-13,41591.78428608
"5524",1987-02-14,53824.66201728
"5525",1987-02-15,232424.6768928
"5526",1987-02-16,41591.78428608
"5527",1987-02-17,227531.52580032
"5528",1987-02-18,22019.17991616
"5529",1987-02-19,227531.52580032
"5530",1987-02-20,17126.02882368
"5531",1987-02-21,215298.64806912
"5532",1987-02-22,22019.17991616
"5533",1987-02-23,203065.77033792
"5534",1987-02-24,22019.17991616
"5535",1987-02-25,22019.17991616
"5536",1987-02-26,212852.07252288
"5537",1987-02-27,26912.33100864
"5538",1987-02-28,17126.02882368
"5539",1987-03-01,203065.77033792
"5540",1987-03-02,4893.15109248
"5541",1987-03-03,193279.46815296
"5542",1987-03-04,0
"5543",1987-03-05,0
"5544",1987-03-06,0
"5545",1987-03-07,804923.35471296
"5546",1987-03-08,1098512.42026176
"5547",1987-03-09,689934.30403968
"5548",1987-03-10,420810.99395328
"5549",1987-03-11,433043.87168448
"5550",1987-03-12,181046.59042176
"5551",1987-03-13,210405.49697664
"5552",1987-03-14,183493.165968
"5553",1987-03-15,29358.90655488
"5554",1987-03-16,193279.46815296
"5555",1987-03-17,19572.60436992
"5556",1987-03-18,205512.34588416
"5557",1987-03-19,29358.90655488
"5558",1987-03-20,12232.8777312
"5559",1987-03-21,183493.165968
"5560",1987-03-22,4893.15109248
"5561",1987-03-23,7339.72663872
"5562",1987-03-24,19572.60436992
"5563",1987-03-25,212852.07252288
"5564",1987-03-26,217745.22361536
"5565",1987-03-27,660575.3974848
"5566",1987-03-28,755991.84378816
"5567",1987-03-29,763331.57042688
"5568",1987-03-30,1159676.80891776
"5569",1987-03-31,1360296.00370944
"5570",1987-04-01,1061813.78706816
"5571",1987-04-02,731526.08832576
"5572",1987-04-03,452616.4760544
"5573",1987-04-04,398791.81403712
"5574",1987-04-05,342520.5764736
"5575",1987-04-06,264230.15899392
"5576",1987-04-07,247104.13017024
"5577",1987-04-08,210405.49697664
"5578",1987-04-09,26912.33100864
"5579",1987-04-10,242210.97907776
"5580",1987-04-11,34252.05764736
"5581",1987-04-12,220191.7991616
"5582",1987-04-13,222638.37470784
"5583",1987-04-14,78290.41747968
"5584",1987-04-15,46484.93537856
"5585",1987-04-16,212852.07252288
"5586",1987-04-17,14679.45327744
"5587",1987-04-18,9786.30218496
"5588",1987-04-19,7339.72663872
"5589",1987-04-20,203065.77033792
"5590",1987-04-21,12232.8777312
"5591",1987-04-22,9786.30218496
"5592",1987-04-23,2446.57554624
"5593",1987-04-24,29358.90655488
"5594",1987-04-25,48931.5109248
"5595",1987-04-26,53824.66201728
"5596",1987-04-27,17126.02882368
"5597",1987-04-28,63610.96420224
"5598",1987-04-29,19572.60436992
"5599",1987-04-30,19572.60436992
"5600",1987-05-01,17126.02882368
"5601",1987-05-02,22019.17991616
"5602",1987-05-03,22019.17991616
"5603",1987-05-04,19572.60436992
"5604",1987-05-05,39145.20873984
"5605",1987-05-06,44038.35983232
"5606",1987-05-07,51378.08647104
"5607",1987-05-08,286249.33891008
"5608",1987-05-09,46484.93537856
"5609",1987-05-10,9786.30218496
"5610",1987-05-11,53824.66201728
"5611",1987-05-12,61164.388656
"5612",1987-05-13,274016.46117888
"5613",1987-05-14,31805.48210112
"5614",1987-05-15,261783.58344768
"5615",1987-05-16,31805.48210112
"5616",1987-05-17,232424.6768928
"5617",1987-05-18,31805.48210112
"5618",1987-05-19,46484.93537856
"5619",1987-05-20,281356.1878176
"5620",1987-05-21,48931.5109248
"5621",1987-05-22,34252.05764736
"5622",1987-05-23,39145.20873984
"5623",1987-05-24,51378.08647104
"5624",1987-05-25,39145.20873984
"5625",1987-05-26,44038.35983232
"5626",1987-05-27,24465.7554624
"5627",1987-05-28,14679.45327744
"5628",1987-05-29,12232.8777312
"5629",1987-05-30,19572.60436992
"5630",1987-05-31,34252.05764736
"5631",1987-06-01,44038.35983232
"5632",1987-06-02,29358.90655488
"5633",1987-06-03,39145.20873984
"5634",1987-06-04,29358.90655488
"5635",1987-06-05,12232.8777312
"5636",1987-06-06,51378.08647104
"5637",1987-06-07,63610.96420224
"5638",1987-06-08,73397.2663872
"5639",1987-06-09,61164.388656
"5640",1987-06-10,271569.88563264
"5641",1987-06-11,122328.777312
"5642",1987-06-12,85630.1441184
"5643",1987-06-13,88076.71966464
"5644",1987-06-14,95416.44630336
"5645",1987-06-15,105202.74848832
"5646",1987-06-16,105202.74848832
"5647",1987-06-17,107649.32403456
"5648",1987-06-18,90523.29521088
"5649",1987-06-19,85630.1441184
"5650",1987-06-20,75843.84193344
"5651",1987-06-21,95416.44630336
"5652",1987-06-22,102756.17294208
"5653",1987-06-23,44038.35983232
"5654",1987-06-24,9786.30218496
"5655",1987-06-25,17126.02882368
"5656",1987-06-26,29358.90655488
"5657",1987-06-27,22019.17991616
"5658",1987-06-28,9786.30218496
"5659",1987-06-29,181046.59042176
"5660",1987-06-30,200619.19479168
"5661",1987-07-01,0
"5662",1987-07-02,183493.165968
"5663",1987-07-03,141901.38168192
"5664",1987-07-04,7339.72663872
"5665",1987-07-05,14679.45327744
"5666",1987-07-06,19572.60436992
"5667",1987-07-07,178600.01487552
"5668",1987-07-08,198172.61924544
"5669",1987-07-09,4893.15109248
"5670",1987-07-10,0
"5671",1987-07-11,207958.9214304
"5672",1987-07-12,4893.15109248
"5673",1987-07-13,0
"5674",1987-07-14,212852.07252288
"5675",1987-07-15,41591.78428608
"5676",1987-07-16,227531.52580032
"5677",1987-07-17,215298.64806912
"5678",1987-07-18,195726.0436992
"5679",1987-07-19,188386.31706048
"5680",1987-07-20,396345.23849088
"5681",1987-07-21,335180.84983488
"5682",1987-07-22,472189.08042432
"5683",1987-07-23,389005.51185216
"5684",1987-07-24,114989.05067328
"5685",1987-07-25,112542.47512704
"5686",1987-07-26,0
"5687",1987-07-27,0
"5688",1987-07-28,0
"5689",1987-07-29,141901.38168192
"5690",1987-07-30,0
"5691",1987-07-31,0
"5692",1987-08-01,146794.5327744
"5693",1987-08-02,0
"5694",1987-08-03,0
"5695",1987-08-04,132115.07949696
"5696",1987-08-05,0
"5697",1987-08-06,0
"5698",1987-08-07,0
"5699",1987-08-08,0
"5700",1987-08-09,134561.6550432
"5701",1987-08-10,0
"5702",1987-08-11,0
"5703",1987-08-12,0
"5704",1987-08-13,0
"5705",1987-08-14,0
"5706",1987-08-15,0
"5707",1987-08-16,0
"5708",1987-08-17,129668.50395072
"5709",1987-08-18,0
"5710",1987-08-19,0
"5711",1987-08-20,0
"5712",1987-08-21,0
"5713",1987-08-22,0
"5714",1987-08-23,0
"5715",1987-08-24,0
"5716",1987-08-25,0
"5717",1987-08-26,0
"5718",1987-08-27,0
"5719",1987-08-28,0
"5720",1987-08-29,0
"5721",1987-08-30,0
"5722",1987-08-31,0
"5723",1987-09-01,0
"5724",1987-09-02,0
"5725",1987-09-03,0
"5726",1987-09-04,0
"5727",1987-09-05,0
"5728",1987-09-06,0
"5729",1987-09-07,0
"5730",1987-09-08,0
"5731",1987-09-09,0
"5732",1987-09-10,0
"5733",1987-09-11,0
"5734",1987-09-12,0
"5735",1987-09-13,0
"5736",1987-09-14,0
"5737",1987-09-15,0
"5738",1987-09-16,0
"5739",1987-09-17,0
"5740",1987-09-18,134561.6550432
"5741",1987-09-19,0
"5742",1987-09-20,0
"5743",1987-09-21,0
"5744",1987-09-22,185939.74151424
"5745",1987-09-23,0
"5746",1987-09-24,163920.56159808
"5747",1987-09-25,0
"5748",1987-09-26,0
"5749",1987-09-27,0
"5750",1987-09-28,0
"5751",1987-09-29,0
"5752",1987-09-30,0
"5753",1987-10-01,144347.95722816
"5754",1987-10-02,0
"5755",1987-10-03,0
"5756",1987-10-04,0
"5757",1987-10-05,0
"5758",1987-10-06,0
"5759",1987-10-07,0
"5760",1987-10-08,0
"5761",1987-10-09,0
"5762",1987-10-10,0
"5763",1987-10-11,0
"5764",1987-10-12,1220841.19757376
"5765",1987-10-13,1245306.95303616
"5766",1987-10-14,971290.49185728
"5767",1987-10-15,702167.18177088
"5768",1987-10-16,692380.87958592
"5769",1987-10-17,450169.90050816
"5770",1987-10-18,406131.54067584
"5771",1987-10-19,203065.77033792
"5772",1987-10-20,166367.13714432
"5773",1987-10-21,215298.64806912
"5774",1987-10-22,200619.19479168
"5775",1987-10-23,0
"5776",1987-10-24,185939.74151424
"5777",1987-10-25,0
"5778",1987-10-26,178600.01487552
"5779",1987-10-27,0
"5780",1987-10-28,0
"5781",1987-10-29,185939.74151424
"5782",1987-10-30,17126.02882368
"5783",1987-10-31,0
"5784",1987-11-01,523567.16689536
"5785",1987-11-02,949271.31194112
"5786",1987-11-03,944378.16084864
"5787",1987-11-04,2236170.04926336
"5788",1987-11-05,2737718.03624256
"5789",1987-11-06,2221490.59598592
"5790",1987-11-07,1749301.5155616
"5791",1987-11-08,1350509.70152448
"5792",1987-11-09,814709.65689792
"5793",1987-11-10,763331.57042688
"5794",1987-11-11,699720.60622464
"5795",1987-11-12,415917.8428608
"5796",1987-11-13,393898.66294464
"5797",1987-11-14,425704.14504576
"5798",1987-11-15,237317.82798528
"5799",1987-11-16,364539.75638976
"5800",1987-11-17,237317.82798528
