"Date","S71_AMMONIA_N_Ld_mg","S71_S_FLOW_cfd"
"2000-01-24",16.6037936436572,13.1380577408575
"2000-02-07",11.8330503108208,9.23036062537644
"2000-04-17",14.9285077468184,12.3635583893569
"2000-06-26",14.3818624543551,11.8969558045671
"2000-07-24",17.2065062932867,13.9106694272824
"2000-09-05",16.6206823759359,13.5205900870577
"2000-09-18",19.8556949059534,14.3585266806602
"2000-10-02",17.5610161906107,12.1185984800889
"2000-10-16",15.630239564267,11.0555285857637
"2001-02-20",14.1560491200435,11.2656773621473
"2001-04-02",16.1021860007629,12.9754254648025
"2001-06-04",12.5683153862448,11.7951254980113
"2001-06-18",14.382889533239,11.7438322036238
"2001-07-16",20.813252368016,14.3627819458718
"2001-07-30",19.8946315947182,13.2100198670503
"2001-08-13",18.9365765750832,12.3998849774919
"2001-08-27",19.8660128481549,14.2135236678863
"2001-09-10",21.1764636525716,15.2602615899642
"2001-09-24",19.8804041653832,14.5191119996738
"2001-10-08",21.3923032028259,14.3579152729104
"2001-10-22",18.4717450409816,13.5889431183952
"2001-11-05",18.2805209865377,14.3684979811095
"2002-06-24",21.823288034432,15.1287259759109
"2002-07-08",19.4207984178921,14.5766113314335
"2002-07-22",20.338819045159,15.1023770823291
"2002-08-05",20.5532421885351,15.0438538519071
"2002-08-19",20.0109772068827,13.6938125201354
"2002-09-03",20.5080416500839,14.9207929916836
"2002-09-16",19.4478043455645,14.1247943664261
"2002-09-30",19.0607964638074,13.5718587376508
"2002-10-14",19.571306628668,14.4899022636836
"2002-11-25",17.5453114098872,11.4815262011996
"2002-12-09",16.5365443225247,13.2784477845032
"2002-12-30",19.4546484017369,13.8562264427386
"2003-01-13",16.7818511447526,11.7192561117257
"2003-01-27",18.3866711588102,13.1826644717334
"2003-02-24",19.1456390628794,14.2477992629285
"2003-03-24",19.4774195138498,13.5346201387231
"2003-04-07",15.4722339149764,13.2750093376401
"2003-04-21",16.6136795873863,13.9056293862841
"2003-05-05",15.7919508001406,13.3070441503526
"2003-06-02",18.1029197508745,13.1261860084539
"2003-06-16",16.1798836385764,13.781988365778
"2003-07-08",18.5253972765061,13.5801897877323
"2003-07-21",17.2383974624901,12.2344511565446
"2003-08-04",18.9844842646234,14.1804632198901
"2003-08-18",19.3480633565719,14.0957899285253
"2003-09-02",19.1051052154451,13.7869852216009
"2003-09-15",16.6399370807178,11.7346623022794
"2003-10-06",17.4333652574589,12.5735528530972
"2003-11-03",18.4229166915868,13.7500878571249
"2003-12-01",14.3086769796723,11.6006267785701
"2003-12-15",18.0479869812454,14.3344149145411
"2004-01-05",16.1044400776392,12.8086032116349
"2004-01-20",18.5569173387583,14.1624681840859
"2004-02-02",13.1119985880398,12.7065334799316
"2004-03-01",17.9012089987527,11.8304712707502
"2004-04-05",10.3643122804899,6.37532823392558
"2004-06-21",14.6032825862018,12.3006974932077
"2004-07-12",15.6226472241043,13.0576978666427
"2004-08-09",20.6929398672243,14.4803337714728
"2004-08-23",18.627665237413,15.1311576759465
"2004-10-04",20.5986442703048,15.1519068986385
"2004-10-18",18.8473120513318,14.4778641988647
"2004-11-01",18.3569650873079,13.8243655941546
"2004-11-15",10.1129978522089,5.39449898091385
"2004-12-20",17.0518287359655,12.2811441114999
"2005-01-03",16.039643415573,13.6417481427746
"2005-01-18",18.8808472306215,13.7275556361237
"2005-02-14",16.8829928547802,12.0789718100469
"2005-02-28",17.5945703212482,13.5515190534136
"2005-03-14",18.8714055650522,14.0673845203189
"2005-04-04",17.2925016443406,13.40068134623
"2005-04-18",15.8678669199973,13.5652818270032
"2005-06-27",18.2333936195193,13.222758325423
"2005-07-11",19.2042317685519,13.6787788294201
"2005-07-25",17.6254409171928,13.1368045474607
"2005-08-08",20.0966500143289,14.7859101277823
"2005-08-22",18.1044827332738,13.6271459187956
"2005-09-06",19.5773374710389,14.4182821718244
"2005-09-20",16.9065707482546,11.7475154490401
"2005-10-17",18.5941194461631,13.3630108293086
"2005-11-01",19.0416131092285,13.9117143943054
"2005-11-14",18.6967058472366,13.7914310687982
"2005-12-19",17.1593066142047,12.9108113721553
"2006-01-09",17.8974392984726,13.3865797919558
"2006-02-06",20.5617648175566,14.4956567274528
"2006-02-21",13.9488166728701,10.3112305131437
"2006-03-06",15.5067516532171,11.018115283485
"2006-05-22",8.3389379600803,6.14171338274408
"2006-07-17",16.9028584821633,12.460207225673
"2006-08-21",18.1057144670745,13.5005442810864
"2006-09-11",19.0600099535463,14.4060496033888
"2006-09-25",17.9703942046515,13.0075495743916
"2007-03-26",11.1435380471582,6.41615022844584
"2007-07-09",18.1606606357259,13.6280611425726
"2007-07-23",18.0330334656893,13.0985595325586
"2007-08-06",19.5366976379782,14.0436361946376
"2007-08-20",17.6385608123481,11.6879182597603
"2007-09-10",17.4972654806042,12.4570713842664
"2007-09-24",17.0967050654665,12.9695706804214
"2008-04-02",15.2179327146036,12.1734102768802
"2008-06-25",14.7402828052516,12.1012254756363
"2008-07-16",19.648813279759,15.3447481865549
"2008-07-30",18.2603274699742,15.3699557120781
"2008-08-13",17.6067635281048,13.3582682860555
"2008-08-28",22.1190444830941,15.6237789271571
"2008-09-10",19.6006037321137,13.9411215163541
"2008-09-24",18.3339406214522,12.7617865892744
"2008-10-08",19.1482081276944,14.2503683277435
"2008-10-22",16.7167050591502,11.5692105823367
"2009-02-04",13.0091399665665,9.51263240509997
"2009-06-03",18.4000388621565,12.161714237117
"2009-06-17",18.8678254428243,13.9049808125644
"2009-07-08",20.1878957988644,14.7762497470094
"2009-07-22",19.0897980569315,13.2786570639548
"2009-08-12",19.0968159555556,13.1053514084476
"2009-08-26",18.6194045061058,12.2861248779661
"2009-12-09",16.1706318442393,11.9809771022129
"2009-12-23",14.5749641672712,11.0784566058047
"2010-01-13",16.5019293373259,12.4588780694914
"2010-03-17",18.7959517861769,12.5136850392809
"2010-04-07",17.7619192035097,11.8982880279116
"2010-04-21",18.2425284312967,12.2118431710355
"2010-08-18",16.990809254818,11.7490622397584
