"date","station_id","test_name","unit","value"
"10/29/1979","S72","ALKALINITY, TOT, CACO3","mg/L",54
"11/14/1979","S72","ALKALINITY, TOT, CACO3","mg/L",55.5
"11/27/1979","S72","ALKALINITY, TOT, CACO3","mg/L",62
"12/12/1979","S72","ALKALINITY, TOT, CACO3","mg/L",58.5
"12/27/1979","S72","ALKALINITY, TOT, CACO3","mg/L",69
"01/08/1980","S72","ALKALINITY, TOT, CACO3","mg/L",80.5
"01/23/1980","S72","ALKALINITY, TOT, CACO3","mg/L",53
"02/05/1980","S72","ALKALINITY, TOT, CACO3","mg/L",29.5
"02/20/1980","S72","ALKALINITY, TOT, CACO3","mg/L",27.5
"03/04/1980","S72","ALKALINITY, TOT, CACO3","mg/L",55
"03/19/1980","S72","ALKALINITY, TOT, CACO3","mg/L",53.5
"04/02/1980","S72","ALKALINITY, TOT, CACO3","mg/L",38
"04/17/1980","S72","ALKALINITY, TOT, CACO3","mg/L",37.5
"04/30/1980","S72","ALKALINITY, TOT, CACO3","mg/L",28
"05/13/1980","S72","ALKALINITY, TOT, CACO3","mg/L",41
"05/28/1980","S72","ALKALINITY, TOT, CACO3","mg/L",30
"06/09/1980","S72","ALKALINITY, TOT, CACO3","mg/L",32.5
"06/25/1980","S72","ALKALINITY, TOT, CACO3","mg/L",44.5
"07/08/1980","S72","ALKALINITY, TOT, CACO3","mg/L",53.5
"07/24/1980","S72","ALKALINITY, TOT, CACO3","mg/L",28
"08/04/1980","S72","ALKALINITY, TOT, CACO3","mg/L",45
"08/20/1980","S72","ALKALINITY, TOT, CACO3","mg/L",70
"09/03/1980","S72","ALKALINITY, TOT, CACO3","mg/L",62.5
"09/17/1980","S72","ALKALINITY, TOT, CACO3","mg/L",75
"10/01/1980","S72","ALKALINITY, TOT, CACO3","mg/L",92.5
"10/14/1980","S72","ALKALINITY, TOT, CACO3","mg/L",91
"10/29/1980","S72","ALKALINITY, TOT, CACO3","mg/L",117
"11/12/1980","S72","ALKALINITY, TOT, CACO3","mg/L",126.5
"12/02/1980","S72","ALKALINITY, TOT, CACO3","mg/L",123
"12/31/1980","S72","ALKALINITY, TOT, CACO3","mg/L",126.5
"01/14/1981","S72","ALKALINITY, TOT, CACO3","mg/L",103.5
"01/27/1981","S72","ALKALINITY, TOT, CACO3","mg/L",92
"02/11/1981","S72","ALKALINITY, TOT, CACO3","mg/L",97.5
"02/24/1981","S72","ALKALINITY, TOT, CACO3","mg/L",112.5
"03/10/1981","S72","ALKALINITY, TOT, CACO3","mg/L",89
"03/24/1981","S72","ALKALINITY, TOT, CACO3","mg/L",82.5
"04/08/1981","S72","ALKALINITY, TOT, CACO3","mg/L",89
"04/21/1981","S72","ALKALINITY, TOT, CACO3","mg/L",80
"05/06/1981","S72","ALKALINITY, TOT, CACO3","mg/L",55
"05/19/1981","S72","ALKALINITY, TOT, CACO3","mg/L",55.5
"06/02/1981","S72","ALKALINITY, TOT, CACO3","mg/L",63.5
"06/30/1981","S72","ALKALINITY, TOT, CACO3","mg/L",68.5
"07/16/1981","S72","ALKALINITY, TOT, CACO3","mg/L",90
"07/28/1981","S72","ALKALINITY, TOT, CACO3","mg/L",41.5
"08/12/1981","S72","ALKALINITY, TOT, CACO3","mg/L",59.5
"08/25/1981","S72","ALKALINITY, TOT, CACO3","mg/L",67.5
"09/10/1981","S72","ALKALINITY, TOT, CACO3","mg/L",48.5
"09/23/1981","S72","ALKALINITY, TOT, CACO3","mg/L",40
"10/06/1981","S72","ALKALINITY, TOT, CACO3","mg/L",48.5
"10/20/1981","S72","ALKALINITY, TOT, CACO3","mg/L",63
"11/04/1981","S72","ALKALINITY, TOT, CACO3","mg/L",79.5
"12/02/1981","S72","ALKALINITY, TOT, CACO3","mg/L",110.5
"12/29/1981","S72","ALKALINITY, TOT, CACO3","mg/L",107
"02/24/1982","S72","ALKALINITY, TOT, CACO3","mg/L",103
"06/01/1982","S72","ALKALINITY, TOT, CACO3","mg/L",23
"06/14/1982","S72","ALKALINITY, TOT, CACO3","mg/L",37.5
"07/01/1982","S72","ALKALINITY, TOT, CACO3","mg/L",23
"07/12/1982","S72","ALKALINITY, TOT, CACO3","mg/L",24
"07/27/1982","S72","ALKALINITY, TOT, CACO3","mg/L",43.5
"08/09/1982","S72","ALKALINITY, TOT, CACO3","mg/L",39
"08/25/1982","S72","ALKALINITY, TOT, CACO3","mg/L",39
"09/09/1982","S72","ALKALINITY, TOT, CACO3","mg/L",31
"09/21/1982","S72","ALKALINITY, TOT, CACO3","mg/L",29.5
"10/05/1982","S72","ALKALINITY, TOT, CACO3","mg/L",37.5
"10/20/1982","S72","ALKALINITY, TOT, CACO3","mg/L",13.5
"11/22/1982","S72","ALKALINITY, TOT, CACO3","mg/L",35.5
"12/22/1982","S72","ALKALINITY, TOT, CACO3","mg/L",35.5
"01/18/1983","S72","ALKALINITY, TOT, CACO3","mg/L",28.5
"02/17/1983","S72","ALKALINITY, TOT, CACO3","mg/L",21.5
"03/02/1983","S72","ALKALINITY, TOT, CACO3","mg/L",21.5
"03/15/1983","S72","ALKALINITY, TOT, CACO3","mg/L",29.5
"03/29/1983","S72","ALKALINITY, TOT, CACO3","mg/L",34.5
"04/15/1983","S72","ALKALINITY, TOT, CACO3","mg/L",38
"04/26/1983","S72","ALKALINITY, TOT, CACO3","mg/L",43
"06/21/1983","S72","ALKALINITY, TOT, CACO3","mg/L",44
"07/06/1983","S72","ALKALINITY, TOT, CACO3","mg/L",23.5
"07/19/1983","S72","ALKALINITY, TOT, CACO3","mg/L",31
"08/16/1983","S72","ALKALINITY, TOT, CACO3","mg/L",54.5
"09/27/1983","S72","ALKALINITY, TOT, CACO3","mg/L",45.5
"02/28/1984","S72","ALKALINITY, TOT, CACO3","mg/L",21.2
"03/27/1984","S72","ALKALINITY, TOT, CACO3","mg/L",24.8
"06/04/1984","S72","ALKALINITY, TOT, CACO3","mg/L",28.2
"07/31/1984","S72","ALKALINITY, TOT, CACO3","mg/L",28.4
"08/27/1984","S72","ALKALINITY, TOT, CACO3","mg/L",63.7
"09/25/1984","S72","ALKALINITY, TOT, CACO3","mg/L",3.4
"10/23/1984","S72","ALKALINITY, TOT, CACO3","mg/L",30.6
"11/19/1984","S72","ALKALINITY, TOT, CACO3","mg/L",13.6
"12/18/1984","S72","ALKALINITY, TOT, CACO3","mg/L",39
"01/15/1985","S72","ALKALINITY, TOT, CACO3","mg/L",17.6
"02/26/1985","S72","ALKALINITY, TOT, CACO3","mg/L",59.3
"03/26/1985","S72","ALKALINITY, TOT, CACO3","mg/L",29.7
"04/23/1985","S72","ALKALINITY, TOT, CACO3","mg/L",33.5
"05/20/1985","S72","ALKALINITY, TOT, CACO3","mg/L",24.7
"06/19/1985","S72","ALKALINITY, TOT, CACO3","mg/L",25.8
"07/30/1985","S72","ALKALINITY, TOT, CACO3","mg/L",59.2
"08/27/1985","S72","ALKALINITY, TOT, CACO3","mg/L",79.3
"09/24/1985","S72","ALKALINITY, TOT, CACO3","mg/L",82
"10/22/1985","S72","ALKALINITY, TOT, CACO3","mg/L",88.5
"11/05/1985","S72","ALKALINITY, TOT, CACO3","mg/L",21.6
"12/03/1985","S72","ALKALINITY, TOT, CACO3","mg/L",30.3
"01/14/1986","S72","ALKALINITY, TOT, CACO3","mg/L",13
"02/12/1986","S72","ALKALINITY, TOT, CACO3","mg/L",18.4
"02/25/1986","S72","ALKALINITY, TOT, CACO3","mg/L",22.2
"03/25/1986","S72","ALKALINITY, TOT, CACO3","mg/L",30.7
"04/08/1986","S72","ALKALINITY, TOT, CACO3","mg/L",30.5
"05/06/1986","S72","ALKALINITY, TOT, CACO3","mg/L",12.8
"06/17/1986","S72","ALKALINITY, TOT, CACO3","mg/L",22.4
"07/29/1986","S72","ALKALINITY, TOT, CACO3","mg/L",42.3
"08/26/1986","S72","ALKALINITY, TOT, CACO3","mg/L",37.9
"09/23/1986","S72","ALKALINITY, TOT, CACO3","mg/L",71
"10/21/1986","S72","ALKALINITY, TOT, CACO3","mg/L",52
"11/18/1986","S72","ALKALINITY, TOT, CACO3","mg/L",126
"12/18/1986","S72","ALKALINITY, TOT, CACO3","mg/L",18.2
"01/22/1987","S72","ALKALINITY, TOT, CACO3","mg/L",55.8
"02/18/1987","S72","ALKALINITY, TOT, CACO3","mg/L",26.5
"03/31/1987","S72","ALKALINITY, TOT, CACO3","mg/L",34.5
"04/28/1987","S72","ALKALINITY, TOT, CACO3","mg/L",26.4
"05/26/1987","S72","ALKALINITY, TOT, CACO3","mg/L",25.6
"06/10/1987","S72","ALKALINITY, TOT, CACO3","mg/L",19.7
"07/21/1987","S72","ALKALINITY, TOT, CACO3","mg/L",38.8
"08/18/1987","S72","ALKALINITY, TOT, CACO3","mg/L",51.3
"09/29/1987","S72","ALKALINITY, TOT, CACO3","mg/L",33.3
"10/13/1987","S72","ALKALINITY, TOT, CACO3","mg/L",18.6
"11/24/1987","S72","ALKALINITY, TOT, CACO3","mg/L",36.4
"01/19/1988","S72","ALKALINITY, TOT, CACO3","mg/L",54.6
"02/16/1988","S72","ALKALINITY, TOT, CACO3","mg/L",44.9
"03/01/1988","S72","ALKALINITY, TOT, CACO3","mg/L",16.3
"04/26/1988","S72","ALKALINITY, TOT, CACO3","mg/L",22.4
"05/10/1988","S72","ALKALINITY, TOT, CACO3","mg/L",22.6
"06/21/1988","S72","ALKALINITY, TOT, CACO3","mg/L",41.4
"07/19/1988","S72","ALKALINITY, TOT, CACO3","mg/L",55.6
"09/13/1988","S72","ALKALINITY, TOT, CACO3","mg/L",50.5
"10/11/1988","S72","ALKALINITY, TOT, CACO3","mg/L",23.8
"11/22/1988","S72","ALKALINITY, TOT, CACO3","mg/L",27.9
"12/06/1988","S72","ALKALINITY, TOT, CACO3","mg/L",24.1
"01/18/1989","S72","ALKALINITY, TOT, CACO3","mg/L",41.2
"02/28/1989","S72","ALKALINITY, TOT, CACO3","mg/L",44
"03/28/1989","S72","ALKALINITY, TOT, CACO3","mg/L",50.3
"04/11/1989","S72","ALKALINITY, TOT, CACO3","mg/L",38.2
"05/24/1989","S72","ALKALINITY, TOT, CACO3","mg/L",30.5
"06/20/1989","S72","ALKALINITY, TOT, CACO3","mg/L",31.9
"07/19/1989","S72","ALKALINITY, TOT, CACO3","mg/L",60.6
"08/30/1989","S72","ALKALINITY, TOT, CACO3","mg/L",33.1
"09/27/1989","S72","ALKALINITY, TOT, CACO3","mg/L",41.2
"10/25/1989","S72","ALKALINITY, TOT, CACO3","mg/L",42.8
"11/20/1989","S72","ALKALINITY, TOT, CACO3","mg/L",103.3
"12/18/1989","S72","ALKALINITY, TOT, CACO3","mg/L",47.2
"01/30/1990","S72","ALKALINITY, TOT, CACO3","mg/L",8
"03/01/1990","S72","ALKALINITY, TOT, CACO3","mg/L",35.7
"03/26/1990","S72","ALKALINITY, TOT, CACO3","mg/L",45.4
"04/23/1990","S72","ALKALINITY, TOT, CACO3","mg/L",61.7
"05/23/1990","S72","ALKALINITY, TOT, CACO3","mg/L",31.6
"06/19/1990","S72","ALKALINITY, TOT, CACO3","mg/L",44.6
"07/17/1990","S72","ALKALINITY, TOT, CACO3","mg/L",40.1
"07/31/1990","S72","ALKALINITY, TOT, CACO3","mg/L",52.2
"08/29/1990","S72","ALKALINITY, TOT, CACO3","mg/L",80.4
"09/26/1990","S72","ALKALINITY, TOT, CACO3","mg/L",82
"10/24/1990","S72","ALKALINITY, TOT, CACO3","mg/L",18.3
"11/19/1990","S72","ALKALINITY, TOT, CACO3","mg/L",42.6
"12/18/1990","S72","ALKALINITY, TOT, CACO3","mg/L",26.8
"01/29/1991","S72","ALKALINITY, TOT, CACO3","mg/L",50.2
"02/27/1991","S72","ALKALINITY, TOT, CACO3","mg/L",38.4
"03/26/1991","S72","ALKALINITY, TOT, CACO3","mg/L",62.8
"04/23/1991","S72","ALKALINITY, TOT, CACO3","mg/L",40.5
"05/22/1991","S72","ALKALINITY, TOT, CACO3","mg/L",34.7
"06/17/1991","S72","ALKALINITY, TOT, CACO3","mg/L",40.2
"07/29/1991","S72","ALKALINITY, TOT, CACO3","mg/L",39.3
"08/29/1991","S72","ALKALINITY, TOT, CACO3","mg/L",37.6
"09/30/1991","S72","ALKALINITY, TOT, CACO3","mg/L",48.7
"10/08/1991","S72","ALKALINITY, TOT, CACO3","mg/L",68.1
"11/18/1991","S72","ALKALINITY, TOT, CACO3","mg/L",39.8
"01/29/1992","S72","ALKALINITY, TOT, CACO3","mg/L",64
"02/26/1992","S72","ALKALINITY, TOT, CACO3","mg/L",97.7
"03/24/1992","S72","ALKALINITY, TOT, CACO3","mg/L",121.5
"04/21/1992","S72","ALKALINITY, TOT, CACO3","mg/L",54.1
"05/19/1992","S72","ALKALINITY, TOT, CACO3","mg/L",36.1
"07/01/1992","S72","ALKALINITY, TOT, CACO3","mg/L",14.4
"07/13/1992","S72","ALKALINITY, TOT, CACO3","mg/L",33.1
"08/26/1992","S72","ALKALINITY, TOT, CACO3","mg/L",13.9
"09/22/1992","S72","ALKALINITY, TOT, CACO3","mg/L",15.9
"10/20/1992","S72","ALKALINITY, TOT, CACO3","mg/L",23.9
"11/17/1992","S72","ALKALINITY, TOT, CACO3","mg/L",24.7
"12/30/1992","S72","ALKALINITY, TOT, CACO3","mg/L",22.8666666666667
"01/27/1993","S72","ALKALINITY, TOT, CACO3","mg/L",28.6
"02/23/1993","S72","ALKALINITY, TOT, CACO3","mg/L",40.7
"03/22/1993","S72","ALKALINITY, TOT, CACO3","mg/L",5.9
"04/20/1993","S72","ALKALINITY, TOT, CACO3","mg/L",34.4
"05/20/1993","S72","ALKALINITY, TOT, CACO3","mg/L",21.6
"06/28/1993","S72","ALKALINITY, TOT, CACO3","mg/L",50.3
"07/28/1993","S72","ALKALINITY, TOT, CACO3","mg/L",37.2
"08/24/1993","S72","ALKALINITY, TOT, CACO3","mg/L",28.8
"09/20/1993","S72","ALKALINITY, TOT, CACO3","mg/L",50
"10/18/1993","S72","ALKALINITY, TOT, CACO3","mg/L",44.1
"11/15/1993","S72","ALKALINITY, TOT, CACO3","mg/L",48.5
"12/13/1993","S72","ALKALINITY, TOT, CACO3","mg/L",67
"01/18/1994","S72","ALKALINITY, TOT, CACO3","mg/L",81.05
"02/14/1994","S72","ALKALINITY, TOT, CACO3","mg/L",105.1
"03/14/1994","S72","ALKALINITY, TOT, CACO3","mg/L",75.1
"04/11/1994","S72","ALKALINITY, TOT, CACO3","mg/L",54.4
"05/17/1994","S72","ALKALINITY, TOT, CACO3","mg/L",42.73
"07/18/1994","S72","ALKALINITY, TOT, CACO3","mg/L",28.255
"08/16/1994","S72","ALKALINITY, TOT, CACO3","mg/L",29.39
"08/29/1994","S72","ALKALINITY, TOT, CACO3","mg/L",38
