"Date","S84_AMMONIA_N_Ld_mg","S84_S_FLOW_cfd"
"2000-01-24",18.4652869188683,13.7924580844064
"2000-03-06",10.4314515833275,8.23422700599127
"2000-08-07",15.6242039881156,11.5133301239423
"2000-09-05",15.8054464997397,11.9342454888318
"2000-09-18",16.6849237434538,13.5279233223037
"2000-10-02",16.8051222118749,11.2178735534746
"2001-07-16",18.7610522076938,14.0605718419014
"2001-07-30",18.8098403824291,12.682971198315
"2001-08-13",17.9369414768716,13.4043419837183
"2001-09-10",21.2795934309653,15.0491119833868
"2001-09-24",18.7260032618893,14.8548022509814
"2001-10-08",19.319784795212,14.9009441874154
"2001-11-05",18.3490552225064,14.71146906278
"2002-01-22",13.5935967103588,12.4949844216907
"2002-03-04",7.39447635123944,5.14318455263295
"2002-06-24",18.9475474918523,14.5655208571784
"2002-08-19",18.8393491577933,13.5663495992296
"2002-09-30",17.0259736077439,13.9349311543856
"2002-10-14",17.7096053874681,13.9960333207638
"2002-12-30",16.4257934803974,12.2136658825189
"2003-01-27",12.4980037752815,9.23990723726002
"2003-02-10",16.6831691657172,12.9942897116032
"2003-02-24",14.0521881447562,9.37935931029427
"2003-03-24",17.6656287630773,13.234811964234
"2003-06-02",16.0033257547753,13.4383763973138
"2003-06-16",16.8927731941069,14.1519331701817
"2003-07-21",16.4620952176808,13.9771885678928
"2003-08-04",18.1179894736793,14.3803198553959
"2003-08-18",17.0179704934018,14.4530211359403
"2003-09-02",17.3404182494959,14.2958958117725
"2003-09-15",10.1930405598825,7.55398323026723
"2003-10-06",18.4336995660167,14.0898941441631
"2003-10-20",15.3298242902987,10.7347044401641
"2003-11-03",12.8698382174806,8.28487073881002
"2004-01-05",13.7279295777397,8.66533454471277
"2004-01-21",11.9295789746108,8.49559177012567
"2004-02-17",15.789099125906,13.304192476118
"2004-03-01",18.0458790493429,13.1114051162122
"2004-03-15",15.8845687696152,12.8400463318918
"2004-08-23",19.5143952423472,13.8903777361599
